,Molecule,Score,admet_smiles
254,EOS59341,-6.978,COc1cc(C(=O)N[C@H]2CN(C(C)C)C[C@@H]2OC)cc(OC)c1OC
255,EOS59693,-7.63,Cc1cc(=O)cc(C(=O)N2C[C@H](O)[C@@H](N3CCCC3)C2)o1
256,EOS59343,-7.254,CO[C@H]1CN(C(C)C)C[C@@H]1NC(=O)c1ccc(C(C)=O)s1
257,EOS59696,-7.34,COc1cc(C)ccc1C(=O)NCCN1CCCC(CO)C1
258,EOS58792,-6.164,CN(C)C(CNC(=O)N1CCSCC1)c1cccs1
259,EOS59699,-7.079,Cc1ncc(C(=O)NCCN2CCCC(CO)C2)cn1
260,EOS59350,-7.349,NCCC1CN(Cc2ccc3cc[nH]c3n2)CCO1
261,EOS59700,-7.685,Oc1cccc(C2CCN(C[C@@H]3[C@H]4CNC[C@H]43)CC2)c1
262,EOS59351,-10.722,CNC(=O)C(NC(=O)CCN1CCCCCC1=O)c1ccccc1
263,EOS59352,-6.983,CCOc1ccc(CN2CCN(C3CCNC3)CC2)cn1
264,EOS59703,-7.699,Fc1ccc(CN2CCN(C3CCNC3)CC2)cc1Cl
265,EOS59705,-7.373,c1cnc(OC2CCN(C[C@@H]3[C@H]4CNC[C@H]43)CC2)nc1
266,EOS59362,-7.035,CCCC(=O)N1CCC(NCc2n[nH]c(=O)[nH]2)CC1
267,EOS59363,-7.33,O=C(NCCN1CCC(CO)CC1)C1CC12CCNCC2
268,EOS59365,-6.966,COc1ccc(CN2CC[C@]3(OC)CC[C@@H](OCCO)C[C@H]23)cc1OC
269,EOS59366,-7.677,CCOc1ccc(C(=O)N2CC[C@]3(OC)CC[C@H](O)C[C@H]23)cc1OCC
270,EOS59373,-10.461,O=C1CCC(NCCc2cccnc2)CCN1CC1CC1
271,EOS59719,-8.951,COc1ccc2ccccc2c1CCNC(=O)C1CCCN(C(N)=O)C1
272,EOS58800,-11.84,Cc1ccc(OCCCN(C)C(=O)c2cc3n(n2)CC(O)CNC3=O)c(C)c1
273,EOS59728,-7.097,CCOc1ccc(CCCC(=O)N2C[C@H](O)[C@@H](OC)C2)cc1C
274,EOS59385,-13.025,CC(C)N1CCC(CNC(=O)C2CCC(=O)NC(=O)N2)CC1
275,EOS59386,-6.921,CN1CCN(CCCNC(=O)C(c2ccc(F)cc2)N(C)C)CC1
276,EOS59387,-6.817,CC(C)CNC(=O)CC1C(=O)NCCN1Cc1ccc(Cl)c(F)c1
277,EOS59389,-6.887,COCCN1CC(CNC(=O)c2cnc(C3CC3)nc2)CC1=O
278,EOS58805,-7.712,Cc1nnc(CN2CCC(C(O)c3nccn3C)CC2)s1
279,EOS59739,-7.501,CCC1C(NC(=O)c2cc(=O)cc(C)o2)C2CCO[C@H]12
280,EOS59761,-8.769,CC(C)c1ccc(C(=O)N[C@H]2[C@H]3CCO[C@H]3[C@@H]2N2CCCC2)c(=O)n1C
281,EOS59762,-7.637,O=C(CCCn1cccn1)NCC1CCCN(Cc2cccc(O)c2Cl)C1
282,EOS59771,-7.12,O=C(NC1CCN(CC2CCCO2)CC1)c1ccncc1Cl
283,EOS59772,-8.428,CN(C)C(=O)N1CCn2nc(CNC(=O)c3ccc(C(C)(C)C)cc3)cc2C1
284,EOS59776,-8.699,Cc1c[nH]c(CN2CCn3nc(C(O)Cc4ccccc4)cc3C2)c(C)c1=O
285,EOS60126,-8.175,CN1CCCC(CNC(=O)c2cnc3ccccc3n2)C1
286,EOS60128,-7.952,COc1cccc(CCC(=O)NCC2CCCN(C(=O)c3[nH]nnc3C)C2)c1
287,EOS58815,-7.979,CCCNC(=O)N1CCCC2(CCC(=O)N(Cc3cccnc3)C2)C1
288,EOS59788,-7.136,CCCOC1CCCN(C(=O)NC2CCN(Cc3cccnc3)CC2)C1
289,EOS60139,-8.046,CCOc1ccccc1C(=O)N[C@@H]1CCN(Cc2csc(C)n2)C[C@H]1O
290,EOS59795,-7.297,Cc1c[nH]c(CNC(=O)N(CCOc2ccccc2)CC2CCCO2)n1
291,EOS60146,-12.33,CCOc1ncccc1C(=O)N1CCCN(C(=O)c2cc(=O)cc(C)o2)CC1
292,EOS59803,-6.917,Cn1cnnc1C1CCCN(C(=O)c2ccc(CCC(C)(C)O)cc2)C1
293,EOS60149,-7.353,COC[C@H]1[C@H]2OCC[C@H]2[C@H]1NC(=O)c1ccc(OC(C)C)c(OC)c1
294,EOS59805,-7.989,CC(=O)c1cccc(C(=O)N[C@@H]2CCN(Cc3csc(C)n3)C[C@H]2O)c1
295,EOS59808,-11.734,O=C(C1C[C@@H]2C=C[C@H]1C2)N1CCCN(C2CCCCC2)CC1
296,EOS58824,-7.276,Cc1ccc(NC(=O)NCCC2CCCOC2)cc1
297,EOS60167,-7.615,CC(C)Oc1cccc(CN2CCn3nc(C(O)CC(=O)N(C)C)cc3C2)c1
298,EOS59822,-13.059,Cc1cncc(C(=O)N2CCC3(CC2)CN(C2CCNC(=O)CC2)CCO3)c1
299,EOS59832,-8.503,COc1ccccc1CCC(=O)N1CCn2nc(C(O)c3ccccc3)cc2C1
300,EOS59836,-8.134,COc1ccccc1OC1CN(C(=O)c2cccc(N(C)C)c2)C1
301,EOS59839,-8.255,Cc1ccccc1CN1CCNC(=O)C1CC(=O)NCCc1c[nH]nn1
302,EOS60185,-8.062,CO[C@H]1CC[C@@]2(OC)CCN(C(=O)c3cc(C)cc(C)c3)[C@H]2C1
303,EOS60191,-10.982,CCC(NC(=O)CN1CCCCCC1=O)c1cc(C)ccn1
304,EOS59847,-12.053,CC(Nc1ccccc1)(C(=O)N1CCCNC(=O)C1)c1ccccc1
305,EOS59848,-11.242,CN(C)CC1COCCN(C(=O)c2cccc3c2NCCC3)C1
306,EOS59852,-11.327,CN(C)CC1COCCN(C(=O)c2ccc3c(c2)N(C)C(=O)CO3)C1
307,EOS58839,-8.356,Cc1cc(C)n(CCNC(=O)C2(c3ccccc3)CC23CCCC3)c(=O)n1
308,EOS60202,-11.755,CCCN1CCC(CCNC(=O)c2cc3n(n2)CC(O)CNC3=O)CC1
309,EOS60210,-7.049,O=C(CC1C(=O)NCCN1CC1CCCCC1)NCCSc1c[nH]nn1
310,EOS58844,-7.854,CCN1CCCC1C(=O)N1CCN(c2cnccn2)CC1
311,EOS59872,-11.349,CC(C)CC(NC(=O)CN1CCOc2ccccc2C1)c1cccnc1
312,EOS59873,-6.972,CCC(CNS(=O)(=O)c1ccc(C(=O)NC)cc1)N1CCN(C)CC1
313,EOS60216,-7.085,CCC1C=CCN1C(=O)C(C)(C)Oc1ccccc1OC
314,EOS59882,-7.887,Cc1cccc(CNC(=O)CC2COCCN2C(O)c2ccc(=O)[nH]n2)c1
315,EOS60223,-7.715,O=C(Cn1ccnn1)NC1COC2(CCCCC2)C1
316,EOS60226,-7.917,O=C(CC1C=CS(=O)(=O)C1)N1CCC(CCn2cccn2)CC1
317,EOS59891,-7.837,C#CCNC(=O)C(NC(=O)NCc1cn2ccc(C)cc2n1)C(C)O
318,EOS60232,-7.408,COc1cc(F)c(C(=O)N[C@H]2[C@H]3CCO[C@H]3[C@@H]2N(C)C)c(F)c1
319,EOS59897,-7.339,CCCOC1CCCN(C(=O)NCc2nc3ccccc3n2C)C1
320,EOS59900,-5.735,CSCCC(N)C(=O)NCCCc1nc(C)cs1
321,EOS58853,-6.425,CCOCCC(=O)NC1CC(=O)Nc2ccccc21
322,EOS60242,-8.134,CCn1c(CCNC(=O)Cn2ccc(C3CCCNC3)n2)nc2ccccc21
323,EOS60246,-8.057,Cc1cc(C(=O)NC(C)C)ccc1NC(=O)NCC(O)c1ccc(O)cc1
324,EOS60248,-7.123,O=C(NCCCN1CCCC(O)C1)c1cncc(O)c1
325,EOS60254,-6.792,COc1cccc(CNCCN2CCCCC2CO)c1OC
326,EOS59922,-6.696,O=C(NCCCOC1CCCC1)C1CC12CCNCC2
327,EOS59924,-8.335,Cc1cc(C)n(CCNC(=O)C2CC(=O)OC23CCCC3)c(=O)n1
328,EOS59925,-6.763,Cn1ccnc1C(O)C1CCN(Cc2cscn2)CC1
329,EOS60261,-7.312,CN(C)CC1(O)CCCN(Cc2cc3ccccc3n2C)C1
330,EOS59928,-11.344,Cc1csc(C(C)CNC(=O)N2CCCNC(=O)C2)n1
331,EOS60265,-7.369,COc1ccccc1CCNC(=O)CN1CCC(O)(c2ccc(C)cn2)CC1
332,EOS58862,-7.238,CC[C@@H]1[C@@H](NC(=O)Cc2ccccc2OC)[C@@H]2CCO[C@@H]21
333,EOS58863,-7.767,Cc1ccnn1CCC(=O)NC1COC2(CCCCC2)C1
334,EOS59934,-7.431,COc1ccc(F)cc1C(=O)NCCN1CCCC(CO)C1
335,EOS59936,-7.849,CC(NC(=O)CCN1CCOC2(CCCC2)C1)c1ccccc1
336,EOS59937,-7.264,O=C(NCCc1c[nH]nn1)C1[C@H]2[C@@H]3CC[C@@H](C3)[C@@H]12
337,EOS60275,-7.195,COc1ccc(C(=O)NCCN2CCCC(CO)C2)cc1Cl
338,EOS60276,-7.179,COc1ccc(C(=O)NCCN2CCCCC2CO)c(OC)n1
339,EOS60277,-7.612,Cn1cc(Cl)cc1C(=O)NC1COC2(CCCCC2)C1
340,EOS60282,-8.72,COc1cccc(OCC(=O)NCC2CCN(C(=O)c3c[nH]nn3)CC2)c1
341,EOS59945,-7.655,O=C(NCCC1CCCOC1)Nc1cccc(Cl)c1
342,EOS60284,-12.17,Cc1cc(=NC2CCCCNC2=O)n2[nH]c(C)cc2n1
343,EOS59947,-7.341,CCN(CC(=O)Nc1cc(C)ccc1C)CC(O)c1cccc(O)c1
344,EOS58868,-7.439,CC1(C)SCC(C(=O)NCCCOc2cccnc2)NC1=O
345,EOS60288,-7.832,O=C(CC1COCCN1)N1CCN(C(=O)c2ccco2)CC1
346,EOS60289,-7.906,O=C1CN(CC(=O)NC(c2cnc3ccccc3c2)C2CC(O)C2)CCN1
347,EOS58869,-7.257,Cc1c[nH]c(CNC(=O)CN(C)Cc2cccnc2)c(C)c1=O
348,EOS60290,-11.464,CC(CCNC(=O)N1CCCN(C(=O)c2ccco2)CC1)N1CCOCC1
349,EOS58870,-6.015,CNCC1CCCN(Cc2nccn2CCOC)C1
350,EOS60293,-10.454,Cc1cnn(CCC(=O)N2CCOCC(CN(C)C)C2)c1
351,EOS59955,-5.982,COCCN1CCC(CN(C)C2CCNCC2)C1
352,EOS60298,-7.685,CS(=O)(=O)CC(O)c1cc2n(n1)CCN(Cc1ccc(CCN)cc1)C2
353,EOS59961,-6.977,OCC1CCCN(CCNCc2cccc(O)c2Cl)C1
354,EOS60301,-7.189,CO[C@@]12CC[C@H](O)C[C@@H]1N(Cc1ccc(F)cc1F)CC2
355,EOS60302,-10.602,NS(=O)(=O)CCCC(=O)NCC(c1ccccc1)N1CCCCCC1
356,EOS60303,-6.868,O=C(NC1CCN(CC2CCCO2)CC1)c1ccc(SCCO)cc1
357,EOS59968,-11.271,COCCn1cnnc1CNC(=O)N1CCCC2(CC1)CN(C)C(=O)O2
358,EOS60305,-7.157,Cc1cc(C)c(CNC(=O)CN2CCCC(O)C2)cn1
359,EOS60306,-7.631,Cc1nc(CN2CC[C@@H](NC(=O)c3ccc[nH]3)[C@H](O)C2)cs1
360,EOS58876,-6.946,O=C(CCC(=O)Nc1cccc(O)c1)NCCCN1CCCCC1CO
361,EOS60315,-6.349,CCCOCC1CCN(C(=O)c2[nH]nnc2C)C1
362,EOS59977,-7.755,CC(CNC(=O)c1cccc(CCC(C)(C)O)c1)N1CCN(C)CC1
363,EOS60318,-7.401,CN(C)CC(=O)Nc1cccc(NC(=O)CN(C)C2CCS(=O)(=O)C2)c1
364,EOS58878,-7.688,CSCC(=O)N1CCCC2(CCC(=O)N(Cc3cnc(C)cn3)C2)C1
365,EOS59980,-8.382,Cc1n[nH]c(-c2cccc(NC(=O)NCCN3CCCCC3CO)c2)n1
366,EOS60324,-6.961,Cc1c(Cl)cccc1S(=O)(=O)NCCN1CCCCC1CO
367,EOS59984,-10.346,Cc1cc(OCC(O)CNC(=O)CCN2CCCCCC2=O)ccc1Cl
368,EOS60325,-8.435,CN1CC(CN(C)C(=O)NC2CCN(Cc3cccc(O)c3)CC2)CC1=O
369,EOS60326,-11.694,O=C1CN(C(=O)C(c2ccccc2)C2CCCC2)CCCN1
370,EOS59986,-11.716,Cc1ccc(SCCNC(=O)N2CCCC3(CC2)CNC(=O)O3)cc1
371,EOS58881,-8.041,COc1cccc(CN2CCN(C(=O)c3sccc3C)CC2=O)c1
372,EOS59990,-6.959,Cn1cc(CCCNC(=O)CN2CCCC(O)C2)cn1
373,EOS59992,-8.07,Cc1ccc(C(=O)N2CCCCC2CCN2CCOCC2)cc1O
374,EOS60332,-8.068,COCC(=O)Nc1cccc(NC(=O)NCC2CN(C(C)=O)CCO2)c1
375,EOS60334,-6.249,OC1(CNCCSc2ccccn2)CCCNC1
376,EOS59993,-7.512,COc1cc(C(=O)N2CC[C@]3(OC)CC[C@H](O)C[C@H]23)ccn1
377,EOS58883,-6.981,Cc1cc(C)nc(CN(C)CC(=O)NCCc2ccc(F)cc2)c1
378,EOS59995,-6.618,Cc1nnsc1CN(C)CC(=O)NCC1CCCO1
379,EOS59996,-7.378,O=C(CN1CCCC1=O)NCC1CCN(CC2CCCOC2)CC1
380,EOS59997,-8.508,Cc1cc(C)n2c(C(=O)N[C@@H]3COCC[C@@H]3OCc3ccccc3)nnc2n1
381,EOS60006,-8.193,O=C(Cn1nccc1C1CCCNC1)NCc1nnc2n1CCC2
382,EOS60349,-11.832,COc1cccc(C)c1C(=O)NC1CCCCNC1=O
383,EOS60023,-7.883,Cc1ccc(=NCCCNC(=O)C2CC(=O)OC23CCCC3)[nH]c1
384,EOS60366,-7.499,CC(=O)c1cccc(NC(=O)NCCN2CCCCC2CO)c1
385,EOS60371,-10.507,CN1CCCN(CC(=O)N(CCOc2ccccc2)CC2CCCO2)CC1
386,EOS60373,-8.822,O=C1NCC2(CCN(C(=O)NC3CC(=O)N(Cc4ccccc4)C3)CC2)O1
387,EOS60029,-6.672,CN(CC(=O)NCCCOC1CCCC1)C1CCS(=O)(=O)C1
388,EOS60032,-8.365,CCc1cccc(C)c1NC(=O)NC1CCN(CC2CCCO2)CC1
389,EOS58896,-6.474,CCOC(C)(C)C(=O)NC[C@@H]1CCNC[C@H]1O
390,EOS60382,-7.523,CNC(=O)CCN(C)C(=O)N[C@H]1CCC[C@H]1Cc1ccc(F)cc1
391,EOS60038,-7.108,COc1cc(C(=O)NCCN2CCCCC2CO)ccn1
392,EOS60041,-7.355,CC(C)n1cccc1C(=O)NCC(c1cccnc1)N1CCOCC1
393,EOS60385,-7.581,Cc1cccc(Cl)c1S(=O)(=O)NCCCN1CCCC(C(N)=O)C1
394,EOS60042,-8.314,CC1(C)[C@H]2CC=C(CCNC(=O)c3[nH]nc4c3CCC4)[C@@H]1C2
395,EOS60043,-8.048,Cc1cccc(C(=O)N[C@@H]2CCN(Cc3cscn3)C[C@H]2O)n1
396,EOS60048,-7.633,CO[C@H]1CN(C(C)C)C[C@@H]1NC(=O)CCN1Cc2ccccc2C1=O
397,EOS60390,-7.019,Cc1cc(C(C)(C)C)cc(S(=O)(=O)NCC(O)CN(C)C)c1C
398,EOS60049,-8.713,O=C(NCC1CCOC1)c1ccc2c(c1)[nH]c(=O)n2[C@H]1CC[C@H](O)CC1
399,EOS58900,-7.26,CO[C@@]12CC[C@@H](OCCO)C[C@@H]1N(Cc1cc(Cl)cc(Cl)c1)CC2
400,EOS60393,-10.711,CN(C)CC1COCCN(C(=O)CCN2CCCCC2=O)C1
401,EOS60059,-8.955,CC(C(=O)NCc1ccc2c(c1)n(C)c(=O)n2C)n1cnc2ccccc21
402,EOS60403,-7.769,COCCn1cncc1CNC(=O)C1CC(=O)OC12CCCC2
403,EOS60060,-7.433,O=C(CC1CCOC1)N1CCC(Cc2ccccc2)CC1
404,EOS60064,-8.347,Cn1c(CN2CCOCC2)nnc1C1CCN(C(=O)c2ccccc2)CC1
405,EOS60067,-13.075,O=C(NCC1(c2ccccc2F)CCCC1)c1cc2n(n1)CC(O)CNC2=O
406,EOS60069,-7.612,O=C(Cc1ccc(O)c(F)c1)NCCN1CCCCC1CO
407,EOS60071,-12.649,Cc1ccc(C)c(C(C)NC(=O)CN2CCOc3ccc(CO)cc3C2)c1
408,EOS60074,-8.612,Cc1ccc2[nH]c(CNC(=O)C3CCN(C4CCS(=O)(=O)C4)CC3)nc2c1
409,EOS60076,-12.303,Cn1nccc1C(O)c1cc2n(n1)CCCN(Cc1ccc3c(c1)OCO3)C2
410,EOS60419,-7.788,CC(C)NC(=O)c1ccc(NC(=O)C2CCN(C3CCS(=O)(=O)C3)CC2)cc1
411,EOS60420,-8.144,O=C(Nc1cccc(-c2c[nH]cn2)c1)C1CCN(C2CCS(=O)(=O)C2)CC1
412,EOS60080,-8.237,Cc1cc(=O)[nH]c(CCNC(=O)C2CCN(C(=O)N(C)C)CC2)n1
413,EOS60424,-9.09,Cc1ccc(C(CNC(=O)N2CCC(c3cccc(O)c3)CC2)N(C)C)cc1
414,EOS58911,-7.149,Cc1ncn(C)c1C(=O)NCC1CC12CCCCC2
415,EOS60085,-7.556,CO[C@@]12CC[C@@H](O)C[C@@H]1N(Cc1ccc(C(C)(C)C)cc1)CC2
416,EOS60429,-6.951,O=C(NCCCC1CCOC1)NCCNC(=O)c1ccc(F)cc1
417,EOS58913,-6.875,Cn1ccnc1C(NC(=O)CCCc1cn[nH]c1)C1CC1
418,EOS60432,-7.353,Cc1ccc(CCCNC(=O)NC[C@@H]2CCNC[C@H]2O)cc1
419,EOS60435,-6.745,Cc1cc(C(=O)N(C)CC2CCOC2)nc(C)n1
420,EOS60436,-8.013,Cc1nn(CCNC(=O)C2CCc3nn(C)c(=O)n3C2)c(C)c1Cl
421,EOS58915,-11.576,CN1Cc2ccccc2CC1CNC(=O)CCN1CCCCCC1=O
422,EOS60439,-8.773,Cn1ccnc1C(=O)N1CCCC(CNC(=O)c2cc(-c3ccccc3)[nH]n2)C1
423,EOS60445,-6.414,O=C(NCCCSCc1ccco1)C1CC12CCCCC2
424,EOS60101,-12.0,Cc1cc2n(n1)CCCN(C(=O)CN(C)C1CCS(=O)(=O)C1)C2
425,EOS60102,-7.141,COc1cc(C)ccc1S(=O)(=O)NCCN1CCCCC1CO
426,EOS60103,-6.052,CSCC(=O)N(C)CC1CC(=O)N(C(C)(C)C)C1
427,EOS58918,-6.667,Cc1ccc(C)c(C(=O)NCCCCC2CCCO2)c1
428,EOS60449,-7.318,COCCn1cnnc1CNC(=O)C1CCCCN1C(=O)C1CC1
429,EOS58919,-7.966,CCn1cc(C(O)N2CCC(CNC(=O)Cc3cc(F)ccc3C)CC2)cc1O
430,EOS60454,-7.553,CNC(=O)CCCNC(=O)c1ccc(-c2nc(C)nn2C)cc1
431,EOS60114,-10.395,CC(C)(C)CCC(=O)NCC1CN(Cc2ccccc2)CCCO1
432,EOS58922,-6.657,COc1ccccc1CC(=O)NCCC1CCOC1
433,EOS60119,-7.42,Cc1ccc(C(CNC(=O)CCc2cccn2C)N2CCOCC2)o1
434,EOS60466,-7.339,CCOc1ccc(C(=O)NCC(c2cccnc2)N2CCOCC2)o1
435,EOS58925,-8.504,O=C(Nc1ccc(-c2cc[nH]n2)cc1)NC1CCN(CC2CCCO2)CC1
436,EOS60468,-6.694,CCN1CC(CNC(=O)N(C)Cc2ncc[nH]2)CC1=O
437,EOS60469,-6.84,CCc1ccc(CN(C)C(=O)CCN(C)C2CCS(=O)(=O)C2)nc1
438,EOS60490,-6.78,CCN(CC1CCCCO1)C(=O)NCCc1ccc(OC)cc1
439,EOS60492,-7.735,O=C(CCCC(=O)c1ccccc1)NC1COC2(CCCCC2)C1
440,EOS60471,-7.627,CN(C)c1ccc(C(=O)NCC2CCCN(C(=O)CN3CCCC3=O)C2)cn1
441,EOS60496,-7.834,CCC1(C(N)=O)CCCN(C(=O)c2ccc(-c3ccc(=O)n(C)n3)cc2)C1
442,EOS60477,-7.438,COc1ccc(F)cc1C(=O)NCCN1CCCCC1CO
443,EOS58928,-7.815,Cc1nc(CN2CC[C@@H](NC(=O)c3ccc(C)c(Cl)c3)[C@H](O)C2)cs1
444,EOS58930,-7.64,CNC(=O)c1ccc(Cl)c(NC(=O)NCCN2CCCC(CO)C2)c1
445,EOS60505,-6.752,CCCn1cc(CNC(=O)CCN(C)C2CCS(=O)(=O)C2)cn1
446,EOS60484,-7.182,CN(CC1CC(=O)N(C(C)(C)C)C1)C(=O)c1cccc(CCC(C)(C)O)c1
447,EOS60485,-8.536,Cc1nccn1CC(=O)NCC1CCCN(Cc2ccnn2-c2ccccc2)C1
448,EOS58931,-6.941,COCCN(Cc1cnn(C)c1)C(=O)NCC1CCCN(C(C)C)C1
449,EOS58932,-6.332,O=C(CC1C=CCC1)NCCN1CCCCC1=O
450,EOS60510,-6.578,Cc1ccc(OCCN(C)C(C)Cc2cnccn2)c(C)c1
451,EOS58933,-8.191,CC1(C)NC(=O)N(CC(=O)NCC2CC(=O)N(C3CCCC3)C2)C1=O
452,EOS60513,-6.411,CCOCCC(=O)NC1CC(=O)N(c2ccccc2Cl)C1
453,EOS60514,-10.778,O=C(CCN1CCCCCC1=O)NC1C=CCCC1
454,EOS58935,-8.089,Cc1ncc(CO)c(CNC2C3CN4CCN(C3)CC2(c2ccccc2)C4)c1O
455,EOS60859,-7.241,Cc1cc(C)n(CCCN(C)C(=O)NCC[C@@H]2C[C@@H]3C=C[C@H]2C3)n1
456,EOS60516,-6.482,Cc1ccccc1CSCC(=O)NCCC1CCOC1
457,EOS58936,-7.099,COc1cccc(C(=O)NCCN2CCCCC2CO)c1C
458,EOS60863,-8.231,COC[C@H]1[C@H]2OCC[C@H]2[C@H]1NC(=O)c1cccc(Cn2nc(C)cc2C)c1
459,EOS60864,-6.301,CC(C)c1nccn1CCCNC[C@H]1[C@@H]2CNC[C@H]12
460,EOS60522,-7.482,CO[C@@]12CC[C@@H](O)C[C@@H]1N(Cc1cc(C)c(C)cc1C)CC2
461,EOS60869,-10.941,CN1CCC(CNC2CSCCSC2)(c2ccccc2)CC1
462,EOS58939,-11.095,Cc1nc(=O)cc(CN2CCCC(CNC(=O)CCN3CCCCCC3=O)C2)[nH]1
463,EOS60872,-8.59,O=C(NCC1CCCN(C(=O)C2CC2)C1)N1CCC(O)(c2ccccc2)CC1
464,EOS60530,-7.12,CN(C)C(=O)CN1CC[C@@H](NC(=O)c2sccc2N)[C@H](O)C1
465,EOS60873,-7.797,CC(C)(O)C1CCN(C(=O)c2cccc3c2CCC3=O)C1
466,EOS60534,-7.451,CNC(=O)c1ccc(S(=O)(=O)NCC2CN(C)CCN2C)cc1
467,EOS58942,-7.2,Cc1cccc(NC(=O)NCCC2CCCOC2)c1
468,EOS58943,-8.357,Cc1ccc(C(=O)NC2CCN(CC3CCCO3)CC2)cc1O
469,EOS60883,-8.407,Cc1cccc(NC(=O)CCNC(=O)c2cc(=O)cc(C)o2)c1
470,EOS60543,-7.508,CCOc1cccc(C(=O)N2CC[C@]3(OC)CC[C@H](OC)C[C@H]23)c1
471,EOS58945,-7.801,Cc1cc(CC(C)NC(=O)N2CCOC3(CCCC3)C2)[nH]n1
472,EOS60547,-6.279,CC(C)n1ccc(C(=O)NCCC2CCOC2)n1
473,EOS60888,-6.761,CCCN1CCC(CCNC(=O)c2cncnc2)CC1
474,EOS60895,-5.789,CCCN(Cc1nccn1C)C(=O)NC(C)COC
475,EOS60899,-7.852,CCc1cc(C(=O)NC2CCOCC2C2CCOCC2)cc(=O)[nH]1
476,EOS60900,-10.706,O=C(NCCC(c1ccccc1)c1ccccc1)N1CCCC(O)(CO)CC1
477,EOS60560,-7.557,Cn1cc(O)n(CC(=O)NCC[C@@H]2C[C@@H]3C=C[C@H]2C3)c1=O
478,EOS60905,-7.445,CC(C)Cn1cc(C(O)Nc2cccc(NC(=O)CN(C)C)c2)cc1O
479,EOS60907,-6.371,O=C(CCCN1CCCC1=O)NCCCc1nccs1
480,EOS60565,-11.346,CCOCCn1c(=O)[nH]c2cc(C(=O)N3CCCCCC3)ccc21
481,EOS60566,-7.381,Cc1ncc(CO)c(CNCCN2CCCCC2CO)c1O
482,EOS60908,-7.469,COCCn1cc(C(O)Nc2ccc(OC)c(C(=O)N(C)C)c2)cc1O
483,EOS60571,-11.803,O=C(c1cc(Cl)ccc1F)N1CCCn2nc(C(O)C3CC3)cc2C1
484,EOS60573,-7.532,O=C(Cc1ccc(O)c(Cl)c1)NCCN1CCCCC1CO
485,EOS60923,-8.11,Cc1ccc(C2(C(=O)N[C@@H]3CCN(Cc4csc(C)n4)C[C@H]3O)CC2)cc1
486,EOS60926,-7.837,CC(C)(C)c1cc(C(=O)NCC2CCN(C3CCCC3)C2)[nH]c(=O)n1
487,EOS58959,-7.655,Cc1ccc(C(CNC(=O)N(CCO)Cc2ccccc2C)N(C)C)cc1
488,EOS58960,-11.423,CN1CC2(CCN(C3CSCCSC3)C2)OCC1=O
489,EOS60934,-7.593,Cc1nccn1-c1ccc(CNC(=O)N2CCC3(CN(C)C(=O)CO3)C2)cc1
490,EOS60590,-7.352,CO[C@@]12CC[C@@H](O)C[C@@H]1N(Cc1ccc(Cl)cc1C)CC2
491,EOS58961,-8.178,CN1CCCC2(CCN(C(=O)CCc3cnccn3)C2)C1=O
492,EOS58962,-7.528,Cc1n[nH]c(CSc2nnc(C3CCCNC3)n2C)n1
493,EOS60598,-7.224,COc1ccc(C(=O)NCCN2CCCC(CO)C2)cc1F
494,EOS60600,-6.784,CN(Cc1ccsc1)C(=O)Cn1ccc(C2CCCNC2)n1
495,EOS60603,-8.897,Cc1c(CN2CCOC3(CCN(C(=O)C4C[C@@H]5C=C[C@H]4C5)CC3)C2)cnn1C
496,EOS60954,-6.898,COc1ccc(F)cc1-c1ccc(C(=O)NCCOCCO)cc1
497,EOS60609,-7.995,CCN1CCN(CCOc2ccccc2CN2CCCC3(CCC(=O)N(C)C3)C2)CC1
498,EOS60955,-7.152,O=C(NCCN1CCCCC1CO)c1ccc(O)c(F)c1
499,EOS60956,-7.136,O=C(NCCN1CCCCC1CO)c1c[nH]c(=O)c(Cl)c1
500,EOS60611,-8.057,CCC(NC(=O)c1ccc(-c2ccccc2OC)cc1)C1CC(O)C1
501,EOS60614,-6.443,CC(=O)C(N)C(O)NCCCc1nc2cc(Cl)ccc2[nH]1
502,EOS60962,-11.467,CCc1cccc(OCCCN(C)C(=O)c2cc3n(n2)CC(O)CNC3=O)c1
503,EOS58970,-7.721,O=C(NCC1(Cn2ccnc2)CC1)N1C[C@H]2C[C@H](O)[C@@H](O)C[C@H]2C1
504,EOS60621,-6.696,COCCN(Cc1ccsc1)C(=O)C1CC12CCNCC2
505,EOS60968,-7.539,O=C(NCCN1CCCC(CO)C1)c1c(O)cccc1O
506,EOS58972,-8.885,COc1ccc2[nH]c(CNC(=O)C3CC(=O)OC34CCCCC4)cc2c1
507,EOS60974,-7.991,O=C(NCc1cnc2c(c1)CCC2)C1[C@H]2[C@@H]3CC[C@@H](C3)[C@@H]12
508,EOS60633,-8.277,O=C1CN(CCCNC(=O)C2(c3ccccc3)CC23CCCC3)CCN1
509,EOS60635,-6.9,CN(C)Cc1ccccc1CN(C)C(=O)c1cccc(-c2nccn2C)c1
510,EOS60636,-7.649,Cc1ncsc1CCCNC(=O)Cn1nccc1C1CCCNC1
511,EOS60987,-7.745,CO[C@@]12CC[C@H](OCCO)C[C@@H]1N(Cc1ccccc1C)CC2
512,EOS60644,-8.097,CC1(C)[C@H]2CC=C(CCNC(=O)N3CCN(C(=O)c4ccc[nH]4)CC3)[C@@H]1C2
