,Molecule,Score,admet_smiles
1306,EOS11400,-7.574,Cc1cc(C)n(CC(=O)N2CCC[C@@](O)(c3c[nH]nn3)C2)n1
1307,EOS11565,-6.989,CC(C(N)=O)N(C)Cc1ccc(C(=O)NCC(F)(F)F)cc1
1308,EOS11568,-8.59,NC(=O)C1CCN(C(=O)NCc2ccc3c(c2)OCCO3)CC1
1309,EOS11411,-6.581,CC(=O)c1[nH]c(CCN(C)C[C@H](O)COCc2ccccc2)nc1C
1310,EOS11415,-5.877,CC(C)SCCN1CCC(Cc2nccn2C)CC1
1311,EOS11431,-7.406,COCCN1C(=O)N[C@@H]2CN(C(=O)C3CC3(C)C)CC[C@@H]21
1312,EOS11441,-8.078,COc1ccccc1C(CNC(=O)c1ccn(C)c(=O)c1)N1CCCC1
1313,EOS11816,-6.458,COCC1(CNC(=O)C2CCCC(=O)N2)CCC1
1314,EOS11817,-12.305,CC1C(=O)NCCCN1C(=O)c1ccc(CN2CCOCC2)cn1
1315,EOS9889,-7.52,CC(C)c1cc(C(=O)NC[C@@H](c2cccs2)N2CCOCC2)[nH]n1
1316,EOS11821,-7.33,O=C(COCc1ccccc1)N1CCCC(c2cc[nH]n2)C1
1317,EOS11607,-7.457,CCOc1nnc(CN2CCCC(c3cc(C(N)=O)[nH]n3)C2)s1
1318,EOS11615,-7.486,CCN(C)Cc1cccc(CNS(=O)(=O)c2ccc3c(c2)n(C)c(=O)n3C)c1
1319,EOS11836,-7.044,CCC1(CC)CNC(=O)C1NC(=O)CCc1ccc(=O)[nH]c1
1320,EOS11618,-11.832,Cc1nnc(CN2CCCN(C(=O)c3ccccc3Cl)CC2)n1C
1321,EOS11623,-7.861,COCc1cccc(C(=O)NC(C)c2nnc3n2CCC3)c1
1322,EOS11846,-11.606,O=C(COc1ccccc1Cl)NC1CCCCNC1=O
1323,EOS9901,-7.246,Cc1cc(OC[C@@H](O)Cn2c(O)cn(C)c2=O)c(C(C)C)cc1Cl
1324,EOS11859,-7.503,O=C(NCCN=c1[nH]cc(Cl)cc1Cl)N1CCC(O)CC1
1325,EOS11643,-6.412,Cc1c(C(=O)NC[C@@H](c2ccsc2)N(C)C)cnn1C
1326,EOS11657,-6.482,CCOc1ccc(CN(CC)CC(=O)N[C@H]2CCS(=O)(=O)C2)cc1OC
1327,EOS11665,-7.395,CCOc1cc(C(=O)NCC(C)(C)N2CCC(N(C)C)CC2)ccn1
1328,EOS11666,-8.205,NC(=O)CC1CCN(C(=O)NCCOc2ccc3c(c2)OCO3)CC1
1329,EOS9910,-7.251,O=C(NCc1ccnc(N2CCCCC2)c1)NC[C@H]1CCCO1
1330,EOS11669,-8.386,Cc1nnc2n1CC(C(=O)NCc1cccc(NC(=O)Cn3cccn3)c1)CC2
1331,EOS11675,-8.079,COc1ccc(CCC(=O)NC(C)c2nnc3n2CCC3)cc1
1332,EOS11694,-6.618,COCCN(C)CCCNC(=O)C1Cc2cc(Cl)ccc2O1
1333,EOS11696,-7.231,CCN(CC)C(=O)CCCC(=O)NC1CCCn2nc(C(C)C)nc21
1334,EOS11700,-8.598,CC(C)NC(=O)Nc1cccc(C(=O)N2CCN(c3ccccc3)CC2)c1
1335,EOS11706,-7.128,CC[C@H](NC(O)c1ccc(=O)n(C)n1)c1ccc(OC)cc1
1336,EOS11926,-7.863,CC(C(=O)Nc1ccc(Cl)cc1C(F)(F)F)N1CCN(CC(=O)N(C)C)CC1
1337,EOS11937,-7.603,C[C@](NC(=O)C=C1CCCCC1)(C(N)=O)c1ccccc1
1338,EOS11951,-7.675,Cn1nc(C(=O)NC[C@H]2CCNCC2(F)F)ccc1=O
1339,EOS11953,-6.883,COc1ccc([C@@H]2CCCN2CCN2CCNC2=O)nc1
1340,EOS11735,-6.721,C[C@@]1(c2ccccc2)CN(C(=O)CCN)CCO1
1341,EOS9934,-5.971,O=C1CN(C(=O)CCn2cccn2)CCN1
1342,EOS11747,-6.658,COCC(=O)NCC(C)(C)c1cccc(Br)c1
1343,EOS11751,-6.522,NCCCN1CCc2c(ncn2-c2ccccc2)C1
1344,EOS9938,-6.624,COc1cc([C@H](C)NC(=O)NCC(F)F)cc(OC)c1OC
1345,EOS11983,-7.079,CN(Cc1ncc(Cl)n1C)C(=O)C1CCCN[C@@H]1C1CC1
1346,EOS11761,-7.201,Cc1nc(C2CCCN(C(=O)c3cc(Cl)n(C)n3)C2)sc1C
1347,EOS11988,-8.204,Cc1cc(C(=O)N2CCC[C@](CO)(C(C)C)C2)nc(C(F)(F)F)n1
1348,EOS11990,-7.0,Cn1cc(C(C)(C)C(=O)N2CC(C)(C)[C@@H]2C2CC2)cn1
1349,EOS11767,-6.464,CN(CCN1CCCC1=O)Cc1cnc(C(C)(C)C)s1
1350,EOS11994,-7.162,CN(C)C(=O)c1ccc(CN[C@@H](C2CCOCC2)C2(CO)CCC2)[nH]1
1351,EOS11770,-6.328,CN(CCN(C)C1CC1)C(=O)C1CCN([C@H]2CCSC2)CC1
1352,EOS11998,-7.864,CN(C)C(=O)C1CCCN1CCCNC(=O)c1cccc(F)c1
1353,EOS12000,-7.396,COc1cccc(CC(=O)NC[C@@H](c2cccs2)N2CCOCC2)c1
1354,EOS11777,-7.476,O=C(CCc1ccc(F)cc1)N1CCc2ccccc2C1
1355,EOS12005,-6.443,Cc1cccc(CONC(=O)CCCOCc2ccccc2)n1
1356,EOS11781,-7.088,N[C@H]1CCN(C(=O)CS(=O)(=O)Cc2ccc(Br)cc2)C1
1357,EOS12033,-5.796,Cc1cc(OCCN2CCCCC2)nn1C
1358,EOS12034,-6.021,CN1CCO[C@@H](CNCc2ncc(I)s2)C1
1359,EOS11809,-7.009,Cc1ccccc1OCCN(C)C(=O)C1COCCN1
1360,EOS12045,-5.846,COCCC(C)(C)CNC(=O)NC1CC=CC1
1361,EOS12046,-6.313,COc1ccc(C(=O)N(C)Cc2ccc(OC)c(OC)c2OC)cc1
1362,EOS12183,-7.766,CNC(=O)C[C@H]1CS(=O)(=O)CCN1C(=O)C1C(C)(C)C1(C)C
1363,EOS12055,-7.011,Cc1nn(C)c(C)c1CC(=O)NCC(c1ccccc1)N(C)C
1364,EOS12197,-7.514,CCN(C)C[C@H]1CCN(C(=O)NC2CCN(Cc3ccccc3C)CC2)C1
1365,EOS12202,-10.316,CC(C)(C)S(=O)(=O)CC(=O)NC[C@H]1CCCCN(Cc2ccccc2)C1
1366,EOS12071,-7.979,Cn1nnc(CNC(=O)C2CCCN2Cc2ccccc2)n1
1367,EOS12072,-7.697,Cc1ccc2cc(C(=O)NC[C@H]3CCCN3C)[nH]c2c1
1368,EOS12076,-11.621,O=C1CC[C@H](N2CCN(C(=O)COc3ccsc3Cl)CC2)CCN1
1369,EOS12211,-6.588,N[C@H]1CCN(C(=O)CCOc2ccc(Cl)cc2Cl)C1
1370,EOS12079,-10.401,CN(CCCc1nc2ccccc2[nH]1)C(=O)C[C@H]1CCCNCC1
1371,EOS9971,-12.979,CN1CCC[C@H](NC(=O)N2CC(=O)Nc3ccccc3C2)C1
1372,EOS12090,-11.365,Cc1cc(CNC(=O)N2CCS(=O)(=O)C[C@@H](C)C2)n(C)n1
1373,EOS12092,-6.383,C[C@@H](CN1CCOCC1)NC(=O)c1cc(Br)c[nH]1
1374,EOS12095,-6.851,CCCn1nc(C(=O)NC[C@H]2CCOC2)ccc1=O
1375,EOS12104,-8.75,CC(C)(C)CC(=O)N1CCCC1C(=O)NC1CCN(Cc2cccnc2)CC1
1376,EOS12106,-7.429,Cc1cc(C)cc(C(=O)N2CCCC(C(=O)NCCNC(N)=O)C2)c1
1377,EOS12245,-10.493,CCOc1ccccc1CNC(=O)N1CCCOC(C)(C)C1
1378,EOS12247,-7.334,O=C(NCc1ccc(N2CCCCC2)nc1)NC[C@H]1CCOC1
1379,EOS12248,-8.047,CC(C)n1cnnc1CNC(=O)C1CCCCN1Cc1ccccc1
1380,EOS12121,-6.604,CN(C[C@H](O)Cn1nc(C(F)(F)F)ccc1=O)C1CC1
1381,EOS12264,-10.301,NC1(CNC(=O)N2CCC[C@H](CCO)CC2)CCC1
1382,EOS12265,-8.466,CC1(C)C[C@H](CNC(=O)c2cc3n(n2)CCCC3=O)C(C)(C)O1
1383,EOS12271,-8.243,CS(=O)(=O)Cc1cccc(NC(=O)N2CCC[C@H](N3CCCC3)C2)c1
1384,EOS12275,-7.195,CCN(C(=O)NCC1=CCCOC1)[C@H]1CCOC(C)(C)C1
1385,EOS12153,-7.301,Cc1ccn(CC(=O)NC(c2nc(C)cs2)C2CC2)c(=O)c1
1386,EOS12157,-7.02,Cc1cc[nH]c1C(=O)N[C@@H]1CCC(=O)N[C@H]1C(C)(C)C
1387,EOS12545,-8.524,Cc1nc2ccc(C(=O)N[C@@H]3CCC(=O)N[C@H]3C(C)(C)C)cc2n1C
1388,EOS12296,-6.528,O=C(C1CC=CC1)N1CCO[C@H](C2CCC2)C1
1389,EOS12163,-8.129,CC(C)c1nnc2n1C[C@@H](NC(=O)c1ccccc1CN(C)C)CC2
1390,EOS12547,-7.349,Cc1c[nH]nc1C(=O)N[C@@H]1CCC(=O)N[C@H]1C(C)(C)C
1391,EOS12303,-7.954,CC(C)CNC(=O)c1cccc(Cn2cnc(C(C)(C)C)cc2=O)c1
1392,EOS12171,-12.098,Cn1c(CN2CCNC[C@](C)(F)C2)nc2ccccc2c1=O
1393,EOS12306,-7.632,CN(C)[C@H]1CN(C(=O)c2ccnc(C3CCCC3)n2)C[C@@H]1O
1394,EOS12175,-7.477,Cc1nc(CC2CC2)sc1C(=O)NCC(C)c1nncn1C
1395,EOS12552,-8.534,COc1ccnc(CNC(=O)[C@]2(c3ccccc3)CCC(=O)NC2)n1
1396,EOS12317,-7.643,Cc1cc(C)c(CNC(=O)NC[C@H]2CCOC2)c(=O)[nH]1
1397,EOS12927,-7.006,COc1ccccc1OCCNC(=O)C1CCCN1
1398,EOS12931,-6.865,CCc1nncn1CCNC(=O)C1CCCN[C@@H]1C1CC1
1399,EOS12347,-5.966,CC(NC(=O)CCNC1CC1)c1nc[nH]n1
1400,EOS12564,-8.195,CN1CCC[C@@H](CNC(=O)c2cccn(C)c2=O)[C@@H]1c1ccnn1C
1401,EOS12945,-7.073,Cn1cc(NC(=O)C(NC(N)=O)C(C)(C)C)cc(Br)c1=O
1402,EOS12355,-11.507,COc1ccc(CNC(=O)NC2CCCCNC2=O)cc1OC
1403,EOS12363,-6.944,CCC(CC)n1ncc(C(=O)NC(C)C(=O)NCCN(C)C)c1C
1404,EOS12569,-7.76,CC1(C)C[C@H](NC(=O)CCc2ccc(C(N)=O)cc2)C(C)(C)O1
1405,EOS12368,-6.523,NC(=O)C1CCCN1CCCCc1ccccc1
1406,EOS12987,-6.838,CC[C@H](O)CN1CCN(C(=O)c2cc(C)no2)CC1
1407,EOS12394,-7.016,CCN1CC(C(=O)N(C)CCN2CCOC2=O)[C@H](c2cn(C)cn2)C1
1408,EOS12997,-7.266,CCn1c(C)cc(C(=O)N2CCCC(c3nccs3)C2)c1C
1409,EOS12411,-6.876,C[C@@H](c1cccnc1)N(C)CC(=O)N1CCc2sccc2C1
1410,EOS13014,-5.753,Cc1cc(CNS(=O)(=O)CCOC(C)C)c(C)s1
1411,EOS13017,-7.62,COc1ccccc1-n1cc(C(O)N2CCN(CCO)CC2)cc1O
1412,EOS12436,-6.693,O=C(NCCCOCc1ccccc1)C1CCS(=O)(=O)C1
1413,EOS12592,-12.092,Cc1nccn1-c1ncccc1CNC(=O)N[C@H]1CCCCNC1
1414,EOS12437,-6.313,COCCC(=O)N(C)Cc1c(C)nc2sc(C)cn12
1415,EOS13026,-7.099,NC(=O)C[C@]1(O)CCCN(Cc2csc(C(F)(F)F)c2)C1
1416,EOS12442,-7.453,COc1cc2c(cc1OC)CN(C(=O)CN(C)[C@@H](C)c1ccccc1F)CC2
1417,EOS13028,-7.95,CN1CC[C@H](CNC(=O)NCc2c(C(F)(F)F)cnn2C)CC1=O
1418,EOS12448,-8.088,COc1ccnc(N2CCCC(C(=O)N3CCOCC3)C2)n1
1419,EOS13032,-8.569,COc1cc(OC)cc(C(=O)N2CCC(C(=O)N(C)c3ccccc3)CC2)c1
1420,EOS12596,-8.14,C[C@H](O)CN1CCN(C(=O)Cc2[nH]nc3ccccc23)CC1
1421,EOS12452,-6.341,CCOC[C@@H](O)CN1CCN(C(=O)c2ccsc2)CC1
1422,EOS13038,-7.072,COc1ccc(CN(C)C(=O)CCn2ccc3ccccc32)c(OC)c1
1423,EOS12458,-6.396,COc1ccc(Br)cc1CCC(=O)N(C)[C@H]1CCNC1
1424,EOS12459,-5.904,CCOC(C)c1nc(CN(CC)CC(=O)NC(C)(C)C)cs1
1425,EOS13047,-7.918,CN(C)CCc1cccc(C(=O)N2CCC[C@H](N3CCNC3=O)C2)c1
1426,EOS12604,-7.857,C[C@H]1CCN(C(=O)CCCn2c(O)cn(C)c2=O)c2c(O)cccc21
1427,EOS13062,-13.034,CN1C(=O)CN(C(=O)C2CNC[C@H]2c2cn(C)cn2)Cc2ccccc21
1428,EOS13063,-8.138,COc1ccc(C(=O)N2CCN([C@@H](C)c3cccnc3)CC2)nn1
1429,EOS12483,-7.451,CC(C)CCn1cc(C(=O)N2CC3(CCC3)[C@@H]2C2CC2)nn1
1430,EOS13070,-7.193,COC[C@H]1CCCN(Cc2cn(C)nc2-c2ccccc2)C1
1431,EOS13072,-9.086,Cc1ccc2nc(CN3CCN(C(=O)c4ccccn4)CC3)cn2c1
1432,EOS12609,-7.997,CN(CC(=O)N1CCCC1)C(=O)c1ccccc1Oc1cccnc1
1433,EOS13077,-7.397,CNC(=O)[C@]1(COC)CCCN1C(=O)c1cc(O)cc(Br)c1
1434,EOS12499,-8.189,O=C1NC[C@@H](O)CC12CCN(CCCc1ccc(Cl)cc1)CC2
1435,EOS12506,-6.864,COCCN1CCN(C(C)C(=O)Nc2sccc2C(N)=O)CC1
1436,EOS13094,-7.692,C[C@](C#N)(NC(=O)CN1C(=O)CC2(CCCCC2)C1=O)C1CC1
1437,EOS13100,-6.4,Cc1ccc(CNC(=O)NC[C@H]2CCOC2)s1
1438,EOS12515,-6.985,Cc1cnc(C(=O)NCCN2CCCC[C@@H]2C)cn1
1439,EOS13102,-8.072,Cn1cc(C(N)=O)cc1C(=O)N[C@@H](C1CCOCC1)C1(CO)CCC1
1440,EOS13103,-6.884,COc1cc(C(=O)NC[C@H](C)Cn2nc(C)cc2C)cc(OC)c1C
1441,EOS13105,-7.754,CC(C)n1ncc2cc(NC(=O)N3CCC(C(N)=O)C3)cnc21
1442,EOS12522,-7.852,COc1cc(C(=O)NCC(=O)N2CCCC2c2nc3ccccc3[nH]2)cc(OC)c1OC
1443,EOS13112,-7.517,COc1cc(C)c(NC(O)c2cc(O)n(C3CCCC3)c2)cc1OC
1444,EOS12531,-7.608,C[C@@H](c1ccc(NC(=O)CNC(=O)NC2CC2)cc1)N1CCOCC1
1445,EOS13118,-8.218,COc1ccc(C)cc1CN(C)C(=O)c1ccc(N2CCCC2=O)cc1
1446,EOS12532,-8.433,NC(=O)C1CCCCN1CC(=O)Nc1ccc2c(c1)OCO2
1447,EOS13126,-6.363,CCOC(CCN(C)C)CNC(=O)NCc1nocc1C
1448,EOS13128,-7.932,CCc1ccc(-n2c(C)c(C)n3c4c(=O)n(CCCO)c(=O)n(C)c4nc23)cc1
1449,EOS13129,-8.434,CCn1cc(C(O)N2CCN(C(=O)c3cccc(C(F)(F)F)c3)CC2)cc1O
1450,EOS13137,-7.433,Cc1cccc(NC(=O)C2CCS(=O)(=O)C2)c1C
1451,EOS13281,-6.314,CN(C[C@H](O)CN1CCOCC1)c1cnccn1
1452,EOS13297,-6.669,C[C@H](O)CN1CCN(C(=O)c2csc(Br)c2)CC1
1453,EOS13160,-7.34,CC(C)NC(=O)CN(C)CN1C(=O)c2cc(Cl)c(Cl)cc2C1=O
1454,EOS13308,-8.679,Cn1c(=O)c2c(ncn2CC(=O)NC(=O)Nc2ccc3c(c2)OCCO3)n(C)c1=O
1455,EOS12637,-7.676,CCNC(=O)c1cccc(NC(=O)c2ccc(C)o2)c1
1456,EOS12640,-7.573,CNC[C@H](O)CN1CCC(n2c(=O)[nH]c3ccccc32)CC1
1457,EOS13322,-8.887,COc1cc(C(=O)N2CCC(c3nnc4ccccn34)CC2)cc(OC)c1C
1458,EOS12643,-8.683,O=C(CNC(=O)C1CC1)N[C@H](c1ccncc1)c1cc2ccccc2o1
1459,EOS13339,-7.347,CCn1cnc2c1c(=O)n(CC(=O)NOC)c(=O)n2Cc1ccccc1
1460,EOS13201,-11.755,CCOc1ccc(C(=O)NC(C)c2nnc3n2CCCCC3)cc1
1461,EOS13343,-6.961,CCC(CNC(=O)Cc1c(C)nn(C)c1C)c1ccccc1
1462,EOS13215,-8.133,C[C@@H](CCc1ccccc1)NC(=O)NCC(=O)NCC(F)(F)F
1463,EOS13370,-7.192,CCOc1c(Cl)cccc1NC(O)c1cc(O)n(CC)c1
1464,EOS13372,-7.981,CNC(=O)c1ccc(NC(=O)NC[C@@H](O)Cc2cccc(Cl)c2)c(OC)c1
1465,EOS13242,-6.82,O=C(Cc1cccc(Cl)c1)NC[C@H](O)CN1CCCCC1
1466,EOS13245,-7.92,Cc1cc(C)c(CC(=O)NC[C@@H](C(C)C)N2CCN(C)CC2)c(C)c1
1467,EOS13247,-6.917,Cc1ccccc1CCNC(=O)CN(CC1CCC1)C(C)(C)CO
1468,EOS13252,-8.541,COc1cc2c(cc1OC)[C@H](c1cccs1)N(C(=O)Cn1cnc3c1c(=O)n(C)c(=O)n3C)CC2
1469,EOS13255,-7.527,CNC(=O)COc1cccc(CNC[C@H]2CNc3cc(C)nn3C2)c1
1470,EOS13260,-7.022,CCc1nnsc1C(=O)NCc1c(C)nn(CCOC)c1C
1471,EOS13405,-10.444,COc1ccc(CCC(=O)NC2CCCCNC2=O)c(OC)c1OC
1472,EOS13413,-7.35,O=C(Cc1cccc(F)c1)NC[C@H](O)COc1ccc2c(c1)OCO2
1473,EOS13429,-7.9,O=C(NC1CC1)C1CCN(Cc2cccc3c2OCCO3)CC1
1474,EOS13655,-6.675,CN1CCN(CC2CCC(=O)CC2)C(C)(C)C1=O
1475,EOS13656,-7.645,COc1cccc2c1OC[C@@H](NC(=O)N1CCSCC1)C2
1476,EOS13438,-6.989,CC(C)(C)C[C@@H](CO)NC(=O)c1ccc(C2CCC2)cc1
1477,EOS12679,-7.937,C#CCNC(=O)CNC(=O)Nc1ccccc1Oc1ccccc1
1478,EOS13443,-6.975,CN(C)[C@H]1CCCN(C(=O)NCCNC(=O)Cc2ccccc2)C1
1479,EOS13672,-6.794,O=C(NCc1ccc(Br)cc1)NC[C@H]1CCOC1
1480,EOS13679,-7.306,CC(C)n1cc(C(O)Nc2ccccc2C(N)=O)cc1O
1481,EOS13680,-6.003,CC[C@H]1CCN1C(=O)C(C)(C)C(C)(F)F
1482,EOS13464,-6.902,COc1c(Br)cccc1CN=c1cc(C)[nH]n1CCO
1483,EOS12686,-7.912,CCc1ccccc1CNC(=O)C1CC12CCS(=O)(=O)CC2
1484,EOS13692,-7.04,CCc1cccc(OCCN2CCO[C@H](C)C2C(N)=O)c1
1485,EOS13697,-5.79,C#CCN(CC#N)C(O)c1cc(O)n(CC)c1
1486,EOS13698,-7.877,O=C(NCCC(=O)N1CCOCC1)N[C@@H]1CCC[C@H]1c1ccccc1
1487,EOS13715,-7.479,CN(C)Cc1cccc(NC(=O)NC(C)(C)C(=O)NCC(C)(C)C)c1
1488,EOS13490,-7.034,CC(C)Cn1cc(C(O)N=c2ccc(Br)c[nH]2)cc1O
1489,EOS13728,-7.857,Cn1c(CNC(=O)C2CCCCC2(C)C)nnc1C1CCC1
1490,EOS13735,-6.883,CCN(Cc1cccs1)C(=O)NC[C@H](C)Cn1nc(C)cc1C
1491,EOS13501,-7.37,Cc1ccc(CNC(=O)NC[C@H](C)N2CCOCC2)n1C
1492,EOS13759,-8.097,CNC(=O)C1CCN(C(C)C(=O)c2c[nH]c3ccccc23)CC1
1493,EOS13784,-8.307,O=C(c1cc(O)cc(O)c1)N1CCN(CC(F)(F)C(F)F)CC1
1494,EOS13572,-8.034,Cc1ccc(C(=O)NCC(=O)N2CCC[C@H](C)C2)cc1C
1495,EOS13581,-9.319,Cc1nc(-c2cccc(NC(=O)Cn3cnc4c3c(=O)n(C)c(=O)n4C)c2)cs1
1496,EOS13588,-5.88,Cc1[nH]ncc1CCCNC(=O)C(C)CN
1497,EOS13842,-9.123,Cn1c(=O)c2ccc(C(=O)NCc3cn4ccccc4n3)nc2n(C)c1=O
1498,EOS13593,-6.53,CC(Sc1nccn1C)C(=O)NC1CCCC1
1499,EOS12732,-6.665,COc1ccc(C(=O)N(C)Cc2cccn2C)c(OC)c1
1500,EOS13597,-7.216,Cc1ccc(=NC(O)c2cc(O)n(C(C)C)c2)[nH]c1
1501,EOS13600,-7.518,CCCC(=O)N1CSCC1C(=O)NCc1nnc(C2CCC2)n1C
1502,EOS13852,-6.613,N#CCN1CCC(CNC(=O)C2CCCOC2)CC1
1503,EOS13854,-7.878,Cc1cc(C(=O)N2CCCC(c3cc(C(N)=O)[nH]n3)C2)c(C)s1
1504,EOS13611,-8.054,COc1ccccc1N1CCN(C(O)c2cc(O)n(-c3cc(OC)c(OC)c(OC)c3)c2)CC1
1505,EOS13612,-7.942,CC(C)c1cc(C(=O)N2CCC([C@H](O)c3ccc(F)cc3)CC2)[nH]n1
1506,EOS13617,-7.722,CC(C(=O)c1c[nH]c2ccccc12)N1CCC(C(N)=O)CC1
1507,EOS13874,-6.953,CC(C(=O)Nc1cccc(C#N)c1)N1CCCCC1
1508,EOS13626,-7.852,CCN(CC(=O)NC(C)(C)C)C(=O)NC1CCN(CC(=O)Nc2ccccc2)CC1
1509,EOS13879,-8.05,C[C@@H](CNC(=O)NCc1nnc2n1CCC2)Oc1ccccc1Cl
1510,EOS13884,-7.475,COc1ccc(C(N)=O)c(OC(C)C(=O)NCCC2=CCCCC2)c1
1511,EOS12746,-7.943,COc1ccccc1-n1cc(C(O)NCC2(N(C)C)CCCCC2)cc1O
1512,EOS14017,-6.955,Cn1cc(O)n(C[C@H](O)COc2c(Cl)cccc2Cl)c1=O
1513,EOS12749,-7.215,CCn1c(=O)n(Cc2nnsc2Cl)c2ccccc21
1514,EOS13901,-7.948,COc1ccc(NC(=O)CN2CCN(C)C(=O)C2(C)C)c(OC)c1
1515,EOS14027,-6.489,COCCOc1ccc(CNC(=O)N[C@H]2CCS(=O)(=O)C2)cn1
1516,EOS14041,-6.355,CC(C)(CCC#N)CNCC1CCCn2ccnc21
1517,EOS13937,-6.319,CC(C)c1nnc(C(=O)NC[C@H](O)CO)s1
1518,EOS14067,-7.454,CC(C)NC(=O)C(C)N(C)Cc1nc(=O)c2ccccc2[nH]1
1519,EOS12764,-7.803,O=C(NCc1ccc(Cl)cc1)N1CCc2ccccc2C1
1520,EOS13959,-7.449,COc1cc(OC)cc(C(=O)NC[C@@H](c2ccco2)N2CCCCC2)c1
1521,EOS13995,-7.459,Cc1nn(-c2ccccc2)c(C)c1[C@@H]1COCCN1CCO
1522,EOS12784,-7.955,CC[C@H]1c2ccsc2CCN1C(=O)CNC(=O)c1cc(OC)c(OC)c(OC)c1
1523,EOS14375,-7.434,Cc1c(NCC(C)(C)C)cccc1C(=O)NCc1ncnn1C
1524,EOS14380,-6.431,CCC(=O)N(C)CC(=O)Nc1ccc(Br)cc1C
1525,EOS14136,-7.143,Cn1nc(C(O)NCc2ccc(F)cc2)ccc1=O
1526,EOS14137,-6.861,COc1ccc(-n2cc(C(O)NCCC(C)C)cc2O)c(OC)c1
1527,EOS14141,-8.054,CC(C)NC(=O)NC(=O)Cn1c(=O)c(C(N)=O)cn(C)c1=O
1528,EOS12790,-7.039,Cc1ccc(C(=O)NCCNC(=O)C[C@](C)(O)C2CC2)cc1F
1529,EOS14144,-8.271,CC(C)c1cc(C(=O)NCc2cc(F)cc3c2OCOC3)nn1C
1530,EOS14147,-12.205,CC(C)N1CCC(NC(=O)CN2CCOc3ccccc3C2)CC1
1531,EOS14406,-6.503,O=C1CN(C(=O)c2ccc(I)cc2)CCN1
1532,EOS14164,-6.815,CCC(=O)NCc1ccc(N2CCOCC2)nc1
1533,EOS14165,-6.609,Oc1cc(C(O)NCCCOCC2CC2)cn1-c1ccc(Br)cc1
1534,EOS14424,-6.932,CCN(CC)CCn1c(N)cc(=O)n(CC(=O)N[C@@H](C)CCCC(C)C)c1=O
1535,EOS12803,-6.951,CNC(=O)c1cc2cc(C)c(C)cc2o1
1536,EOS14179,-6.857,CC(C)[C@H](CNC(=O)COc1ccc(Br)cc1)N1CCOCC1
1537,EOS14435,-7.516,CCc1n[nH]c(C2CN(C(=O)c3ccc(N(C)C)nn3)CCO2)n1
1538,EOS14191,-8.0,Cc1cccc(NC(=O)CNC(=O)C2CC=CCC2)c1C
1539,EOS14439,-6.918,CC(C)(C)SCCNC(=O)NC1CCN(CC(F)(F)F)C1=O
1540,EOS12809,-6.703,CC(C)C(=O)NCc1ccc2c(c1)OCCO2
1541,EOS14443,-5.091,CNC(=O)CCc1cc(Br)cs1
1542,EOS14446,-7.529,CCCc1n[nH]c(C2CN(Cc3cccc(C#N)c3)CCO2)n1
1543,EOS12813,-6.236,CC[C@H]1CN(C(=O)c2cc(I)c[nH]2)CCO1
1544,EOS14209,-7.59,COc1ccc(C(=O)NCc2ccc(CN(C)C)c(F)c2)nn1
1545,EOS14457,-8.376,CN1C[C@@H](NC(=O)NCc2ccc(-c3cccnc3)cc2)CCC1=O
1546,EOS12817,-7.962,CC[C@H](O)CN1CCN(C(=O)c2ccc(-n3cc(C)cn3)cc2)CC1
1547,EOS14473,-8.102,CC(=O)N(C)c1nc(CN2CCCC(c3cc(C)[nH]n3)C2)cs1
1548,EOS12825,-6.988,COc1ccc(C(=O)NC[C@H](C)N2CCN(C)CC2)c(OC)c1
1549,EOS12826,-7.692,COc1cc(CCC(=O)NC(C)C(=O)N2CCOCC2)cc(OC)c1
1550,EOS12828,-6.462,CCNC(=O)CN(CC)C(=O)NCc1ccc(C)nc1OC
1551,EOS14259,-6.966,Cc1cc(C)c(CNC(=O)CN(C)C(C)C)c(=O)[nH]1
1552,EOS12834,-8.419,Cc1cc(C(=O)N[C@H]2CCc3nnc(C(C)C)n3C2)c(C)n1C(C)C
1553,EOS14521,-6.971,Cc1cccc(OCCN(C)C(=O)c2cccc(C)n2)c1
1554,EOS12837,-7.247,CSCc1cccc(NC(O)c2cc(O)n(CC(F)(F)F)c2)c1
1555,EOS14525,-8.546,Cc1cc(C)c2c(c1)N(CC(=O)NC(=O)NC(C)(C)C)CCC2
1556,EOS12842,-7.218,O=C(CNC(=O)c1ccc(C(F)(F)F)cc1)NC[C@H]1CCOC1
1557,EOS14545,-6.117,CCN(CC(=O)N(C)CCC#N)Cc1cccc(Cl)c1
1558,EOS14547,-7.006,Cc1ccc(C(=O)NC[C@H](C)Cn2nc(C)cc2C)cc1
1559,EOS12852,-6.967,Cc1ccc(CNC(=O)c2ccc(OCC(C)C)cc2)n1C
1560,EOS14568,-7.582,Cc1cc(C(=O)N2CCN(Cc3cscn3)CC2)n(C)n1
1561,EOS14590,-7.504,COc1ccc(CCNC(=O)CN2CCC[C@H](C)C2)cc1OC
1562,EOS14605,-6.825,CCOC[C@@H](O)CN1CCN(C(=O)c2ccoc2C)CC1
1563,EOS14359,-7.533,CC(=O)c1ccc(NC(=O)C(C)N2CCNC(=O)C2)cc1
1564,EOS14611,-7.187,CCN(CC)CCOc1ccccc1CNS(=O)(=O)c1ccccc1F
1565,EOS14366,-6.789,Cc1cc(Br)cc(Cl)c1OCC(=O)NC[C@H]1CCCO1
