Molecule,Score
CNC(=O)C1CCCN1C(=O)CCS(=O)(=O)N(C)C,-6.546
Cc1cc(OCC(=O)NC(C)C(=O)N2CCCCC2)c(C)c(C)n1,-8.271
O=C1NCCC1CCSc1ccc2c(c1)CCC2,-7.138
COc1ccc(CNC(=O)CN2CCNCCC23CCOCC3)cc1,-11.4
C[C@]1(F)CNCCN(C(=O)CCNC(=O)c2ccco2)C1,-10.744
CC(=O)N1CCC(NC(=O)NC[C@@H](c2ccco2)N(C)C)CC1,-7.614
CCN(CC)CCN(CC(C)C)C(=O)Cn1ccccc1=O,-6.31
CCCC(=O)N1CCC(C(=O)NCCn2ccnc2)CC1,-7.069
COc1cc(CNc2ccc(CCO)cc2)ccc1C,-6.957
CN(CC(=O)N1CCCC(c2nncn2C)C1)Cc1ccccc1,-7.851
O=C(NC[C@@H](c1cccs1)N1CCCC1)N1CCOCC1,-7.514
CCn1cnnc1CNC(=O)C1CCCO1,-6.474
COc1cccc(CNCC2CCN(C[C@H](C)O)CC2)c1,-6.685
O=C(NCC(F)(F)CO)C(O)(c1ccccc1)c1ccccc1,-7.225
CN1CCO[C@@H](CNCc2ccc(Br)cc2)C1,-6.168
COCCNC(=O)N1CCC(Cc2ccc(OC)cc2)CC1,-7.022
CC1(C)CCCN1CCNC(=O)Cc1cncs1,-6.465
COc1cccc(CNCC2CCN(C[C@H](C)O)CC2)c1OC,-7.29
CC(C)N(CCNC(O)c1cc(O)n(C)c1-c1cccnc1)C1CC1,-7.484
COc1ccc([C@@H](NC(=O)c2cccn(C)c2=O)C2CC2)cc1,-7.614
CCC1C(=O)NCCCN1Cc1nc(C(C)(C)N)no1,-11.446
O=C(NCc1nnc2n1CCOC2)[C@]1(c2ccccc2)CCCO1,-8.513
CN(CC(=O)N[C@H]1CCS(=O)(=O)C1)Cc1ccccc1Br,-7.478
COc1ccc(C(=O)NC[C@@H](c2cccs2)N2CCOCC2)cc1OC,-7.625
CC[C@@H](CC#N)NC(=O)c1cc(Br)cn1C,-5.857
CCN(CC(=O)N[C@H]1CCS(=O)(=O)C1)Cc1ccccc1,-7.014
COC1([C@H](C)NC(=O)C2CC(=O)C2)CCC1,-6.144
Cc1ccc(C(=O)N2CCCC(c3nc(C)cs3)C2)nn1,-7.882
Cc1ccccc1C[C@H](CO)CNC(=O)Cc1ncc[nH]1,-7.157
Cn1cc(C(=O)NC2CCC(C)(C)CC2)[nH]c1=O,-7.267
CC(C)(CCO)NC(=O)CNC(=O)c1ccc(F)cc1,-6.81
CCOC[C@H]1CCCN(C(=O)CS(=O)(=O)NC)C1,-6.388
COCC(=O)N[C@@H]1CN(C(=O)CCC2(C)CC2)C[C@H]1c1ccnn1C,-7.374
COc1ncc(C)cc1NC(=O)N(C)[C@H]1CNC[C@@H]1O,-6.883
Cc1ncc(CN(C)C(=O)C2CCCN2CC(F)(F)F)s1,-7.172
CC(Sc1ccccn1)C(=O)NC1CCCC1,-6.511
CN(C)C(=O)N[C@@H]1COC[C@@H]1NC(=O)N(C)C,-6.541
Cc1ccncc1CNC(=O)NC[C@H]1CCOC1,-7.092
CCC(CC)(CNC(=O)C1(C)CCN(C)CC1)OC,-6.584
CCCN1CCC(N(C)C(=O)NCc2ccn(CC)n2)CC1,-6.847
COCC[C@]1(C(=O)N2CCN(Cc3ccncc3)CC2)CCNC1,-7.184
O=C(CCc1c[nH]nn1)NCC(c1cccs1)N1CCOCC1,-7.389
CC(C)(CO)NC[C@@H](O)Cc1ccc2ccccc2c1,-7.429
CCCCC(C)C(=O)NCc1c[nH]c(COC)nc1=N,-6.577
CN(CCN(C)C1CC1)C(=O)CC(c1ccccc1)c1ncc[nH]1,-6.417
O[C@H]1CCc2nn(Cc3c(F)cccc3Cl)cc2C1,-7.515
COc1cccc(CNC(=O)C(CO)NC(=O)c2ccccc2)c1OC,-8.369
Cc1csc(C(C)(C)NC(=O)CCC(C)(C)C)n1,-6.39
Cc1cc(CCC(=O)N(C)[C@H]2CCNC2)ccc1Br,-7.056
Cc1ocnc1CNC(=O)C(C)(C)N(C)C,-6.055
CCc1cccc(NC(=O)CN2CC[C@H](CO)C2)c1,-7.018
Cn1c(O)cc(C(O)NCCC(C)(F)F)c1-c1cccnc1,-6.988
CC(C)[C@@H]1CN(C)CCN1CCOC(C)(C)C,-6.024
COc1ccc(CCOc2cc(C)n(C)n2)cc1,-6.441
CCn1ccnc1C1OCCC[C@@H]1NC(=O)NCCc1ccc2c(c1)CCO2,-9.092
CNC(O)c1cc(O)n(-c2ccc(OC)c(OC)c2)c1,-6.821
COc1ncccc1CNC(=O)NC[C@@H](C(C)C)N1CCOCC1,-7.336
CCC(=O)c1ccc(OC[C@@H](O)Cn2c(O)cn(C)c2=O)cc1,-7.009
CCN(CC)C(=O)CCC(=O)N1CC2(CCC2)[C@H]1c1ccccc1,-7.297
CN(CCCN1C(=O)NC(C)(C)C1=O)[C@H]1CCc2ccccc21,-7.691
COc1ncccc1NC(O)c1cc(O)n(C(C)C)c1,-6.966
Cn1ccnc1[C@](O)(CC(=O)N1CCc2ccccc2C1)C(F)(F)F,-8.157
Cc1[nH]nc(C(=O)N2CCC[C@H](C)CC2)c1Br,-10.982
COc1cc(C(=O)N2CCCC(c3cc[nH]n3)C2)cc(Cl)c1OC,-8.322
Cc1cc(C(=O)NCCc2ccc(Cl)s2)[nH]n1,-6.592
O=C(NCc1cccnc1)NC1CCN(C(=O)c2ccccc2O)CC1,-9.152
COc1ccccc1[C@H](C)NC(O)c1ccc(=O)n(C)n1,-7.463
COc1ncnc2c1CN(C(C)C(=O)NCc1cccs1)CC2,-7.575
Cc1ccc(S(=O)(=O)NC[C@H]2CCCN(CC(N)=O)C2)cc1,-7.981
CCN1CCN([C@@H](C)CNC(=O)c2cnc(C)cn2)CC1,-7.249
CCc1c(C(=O)N2CCC(C(N)=O)C2)nnn1-c1cccc(Cl)c1,-8.371
COc1ccc(C(=O)N2CCCC(c3nc(C)cs3)C2)cc1OC,-7.659
CC[C@H]1CN(C(=O)CCN2C(=O)NC3(CCCC3)C2=O)CCS1,-7.764
Cc1ccsc1C(=O)NCC(C)C(=O)NCCCc1c[nH]nc1C,-7.906
CC(=O)NC1(C(=O)N2CCCC(c3nccs3)C2)CCCC1,-7.456
Cc1ccc(CNC(=O)N[C@@H](C)CN2CCOCC2)n1C,-7.103
O=C(NCCN1C(=O)CCCC1=O)c1cncc(Br)c1,-7.444
Cc1csc(CNC(=O)NCC2CCOC2)n1,-6.427
CC(=O)N[C@H]1CCCN(C(=O)NCc2ccc3c(c2)OCO3)C1,-8.122
CNC(=O)CCNC(=O)CCN1C(=O)C(C)Oc2ccccc21,-7.41
Cc1csc(C2CCCN(C(=O)c3c[nH]cn3)C2)n1,-7.679
CCc1csc(C2CCCN(C(=O)c3cc(Cl)c[nH]3)C2)n1,-7.477
CCCc1sc(C(=O)NC2(C)CCN(C)CC2)cc1CC,-6.851
Cc1ccc(I)nn1,-4.839
CCNC(=O)c1cc(Br)cn1C(C)C,-5.884
Cc1cccc(C)c1NC(=O)CNC(=O)C(C)Sc1nncn1C1CC1,-8.443
O=C(N[C@H]1CCc2ccccc21)N1CCOCC1,-7.281
CC(=O)c1cc(C(=O)NCc2ccc(NC(=O)C(C)C)cc2)n(C)c1,-7.938
COc1cc(CNS(=O)(=O)CC2CCN(S(C)(=O)=O)CC2)cc(OC)c1OC,-8.036
CC(=O)Nc1ccc(SC(C)C(=O)NCC2CCCCC2)cc1,-7.058
CNC(=O)CCOc1ccc(NC(=O)NCCc2cccs2)cc1,-7.314
CC(C)(C)NC(=O)N1CCC(NC(=O)c2c[nH]cc(Cl)c2=O)CC1,-7.21
CCc1nc2n(n1)C[C@@H](NC(=O)NCc1ccccc1OC1CCC1)CC2,-8.506
CC(=O)c1ccc(OC(C)C(=O)NCC2CCCCC2)cc1,-7.105
CC(C)NC(=O)CNC(=O)c1ccc2c(c1)C(=O)N(CCc1ccccc1)C2=O,-8.636
Cc1c(Cl)cccc1OCC(=O)NCC#N,-6.136
NC(=O)C(Cc1ccccc1)NC(=O)c1cc(Cl)c2c(c1)OCO2,-8.533
CC(C)(C)CC(=O)NCC(=O)N(Cc1ccncc1)C[C@H]1CCCO1,-6.854
CCc1n[nH]c(=O)c(CNC(=O)C2CN(C)CCO2)c1CC,-7.745
CCOCc1ccccc1CNC(=O)NC[C@H]1CCS(=O)(=O)C1,-7.538
CCN(CC)C(=O)CCCNc1cnn(C)c(=O)c1Br,-6.539
COc1ccc(C2(CNC(=O)C(C)CC(N)=O)CCCCC2)cc1,-7.503
Cc1sc2[nH]c(C(C)N3CCN(CC(C)(C)O)CC3)nc(=O)c2c1C,-8.083
Cn1ccnc1CNC(=O)C1CCCN(Cc2cccc(F)c2)C1,-8.118
CN1CCN(CCC(=O)NC(=O)NCC(F)(F)F)C(C)(C)C1=O,-8.294
COc1ccc(CCNC(=O)C(NC(C)=O)C2CCCC2)cc1,-7.48
CC[C@H](NCc1cnc(N(C)C)n1C)c1ccc2c(c1)OCCO2,-7.423
C[C@H]1CCS(=O)(=O)CCN1C(=O)CNC(=O)NCC1CCCC1,-11.546
COc1cccc(CCC(=O)N[C@H]2CC23CCOCC3)c1F,-7.539
CN(C)Cc1cc(CNC(=O)Cc2cscn2)ccc1F,-6.629
COC[C@H]1CC[C@H]1NC(=O)N(C)CCc1ccncc1,-6.397
CCc1ccc(CNC(=O)N[C@@H]2CNC(=O)C2)s1,-7.201
Cc1cccc(NC(=O)CN2CCC[C@H](O)C2)c1,-7.035
CC[C@H](C)NC(=O)CN1CCN(c2nnnn2-c2ccccc2)CC1,-8.055
CCOc1ccc(OC[C@@H](O)Cn2c(O)cn(C)c2=O)cc1,-6.781
Cc1nnnn1-c1cccc(NCC(=O)NCC(F)(F)F)c1,-7.792
COCCNC(=O)N1CC(=O)N(Cc2ccccc2)C1,-6.696
CSCCC(NC(=O)c1ccco1)C(=O)NCc1ccc(CN(C)C)cc1,-7.068
CC(C)N1CCCC(N2CCN(Cc3ccnn3C)CC2)C1=O,-7.728
NC(=O)CCN1CCC[C@H]1c1ccsc1,-5.915
CCc1cccc(C)c1NCC(=O)N[C@H]1CCS(=O)(=O)C1,-7.486
COc1ccc(NC(=O)CN2CCN(C)C(=O)C2)cc1NC(C)=O,-8.144
CCN1CCN(c2ccc(CNC(=O)c3ccc(=O)[nH]n3)cn2)CC1,-8.368
CC(C)c1cc(C(=O)N2CCNC(=O)C2)nn1C(C)(C)C,-7.215
Cc1nnc2n1CCN(C(=O)c1cc(Cl)c[nH]1)C2,-7.361
CN(C)C(=O)C1CCCN1C(=O)c1ccc(Br)o1,-6.857
CC(C)Cc1cc(C(=O)NCC2CCN(CC#N)CC2)cc(=O)[nH]1,-7.373
Cc1ccccc1CNC(=O)C[S@@+]([O-])CCO,-6.334
COc1ccc(CC(=O)NC[C@H](C)N2CCC(C)CC2)cc1OC,-7.447
Cn1c(=O)ccn(CC(=O)N[C@H](c2cccs2)C2CCCC2)c1=O,-7.795
Cc1ccccc1SCC(=O)NC1CCCCNC1=O,-11.504
Cc1ccc(CNC(=O)C[C@@H]2C=CCC2)cn1,-6.75
CC(=O)c1cccc(NC(=O)NC[C@H](O)CN2CCCC2=O)c1,-8.136
CNC(=O)NC(=O)C(C)NCC1(c2ccc3c(c2)OCO3)CCOCC1,-8.631
Cc1ncsc1C(=O)NCC(=O)N(C)C,-6.018
O[C@@H](CN(Cc1ccco1)C1CC1)c1ccc2c(c1)OCCO2,-7.525
CCC(=O)N[C@H]1CCCOc2ccccc21,-11.379
CCCCn1c(-c2cn(C)c(=O)n(C)c2=O)nc2cc(C(F)(F)F)ccc21,-8.423
Cc1cc(C(=O)NC[C@@H](c2ccsc2)N(C)C)c(C)o1,-6.744
CCOc1ncccc1CNC(=O)N1CCC[C@H](N2CCCC2)C1,-7.805
CN(C)[C@@H](CNC(=O)NC1CCN(CC(N)=O)CC1)c1ccco1,-7.151
N#CCCCNC1(C(N)=O)CCCCC1,-5.869
COc1ccc([C@@H]2CCCN2C(=O)c2cc(C)nn2C)cc1OC,-7.712
CCCc1n[nH]c(C2CN(C(=O)c3csnn3)CCO2)n1,-7.62
CC(=O)c1c[nH]c(C(=O)N[C@@H](C)CN2CCOCC2)c1,-7.042
CCn1cc(C(O)N2CCOC3(CCCC3)C2)cc1O,-6.983
CC(C)CNC(=O)NCc1c[nH]cnc1=N,-6.404
CC(C)(O)CSCCNC(=O)NC1Cc2ccccc2C1,-6.753
CN(C(=O)CC(N)=NO)[C@H]1CCSC1,-6.22
COc1ccc(CNC(=O)C2CCCCC2)cc1OC,-7.064
CC(C)n1ccc(CC(=O)N[C@H]2CC23CCOCC3)n1,-6.9
Cc1ncc(C(=O)N2CCC([C@H](O)c3ccccc3)CC2)c(C)n1,-8.704
CCN(C)C(=O)C(C)NC(=O)N1CCC(c2ccnn2C)CC1,-7.586
CCC(c1ccccc1)c1nnc2n1CCOC2,-7.273
CNC(=O)CNC(=O)Nc1cccc(C)c1,-6.485
Cc1ccc(S(=O)(=O)NCC(=O)N2CCCCC2)cc1,-7.606
O=C(c1c[nH]nn1)N1CCC(COc2cc(Cl)cc(Cl)c2)CC1,-8.608
COCC(C)(C)C(=O)NC[C@H]1CCCCN(Cc2ccccc2)C1,-10.634
CCC(CC)NC(=O)N(CC)C(C)C(=O)Nc1ccc(C)cc1,-6.936
CCN(CC)C(=O)c1ccc(C2(O)COC2)cc1,-6.543
C#CCNC(=O)COc1ccc(Br)cc1,-5.608
Cc1csc2nc(CN3CCCC[C@@H]3C)cc(=O)n12,-7.338
CNC(=O)NC(=O)CN1CC[C@H](C)N(Cc2ccccc2)CC1,-11.695
CC(C)NC(=O)CCNC(=O)N1CCCN(Cc2ccccc2)C[C@@H]1C,-10.727
C[C@]1(c2ccc(C(=O)NC3CCN(C4CCCCC4)CC3)cc2)NC(=O)NC1=O,-8.122
C[C@H](NC(=O)NCCC1(C)OCCO1)C1CCC1,-6.439
C[C@@]1(C(F)F)CN(C(=O)NCCN2CCN(C(=O)C3CCC3)CC2)CCO1,-8.629
C[C@H](NC(=O)C1CCN(Cc2ccccc2)CC1)C1CCOCC1,-7.735
O=C(NC[n+]1ccccc1)c1ccc(Cl)cc1,-6.944
Cc1ccc2c(c1)c(=O)n(C)c1nnc(CN(CCO)CC(F)(F)F)n21,-8.367
CC(=O)Cn1c(Br)nc2c1c(=O)n(Cc1ccccc1C)c(=O)n2C,-8.226
Cc1ccc(C(=O)N2CCC[C@H](C3OCCO3)C2)c(O)c1,-7.756
CN(Cc1ccccc1)Cc1ccn(C)c(=O)c1,-6.368
C[C@H](NC(=O)NC1CCN(Cc2ccncc2)CC1)c1cccc(F)c1,-8.338
CCOCCCNC(O)c1cc(O)n(Cc2ccc(OC)cc2)c1,-6.794
COc1ccc(Cn2cc(C(O)NCCNC(C)=O)cc2O)cc1,-6.752
C[C@H](NC(=O)CNC(=O)C1CCCCC1)c1ccccn1,-7.693
CCN(CC)[C@@H](CNC(=O)N1CCN(c2cnccn2)CC1)c1ccsc1,-7.275
CC(NC(=O)COc1ccc(F)cc1Br)C(=O)N1CCOCC1,-7.91
CC(=O)Nc1cccc(CNC(=O)CNC(=O)c2c[nH]c3ccccc3c2=O)c1,-9.266
COc1cccc([C@H](CNC(=O)c2cc(Cl)cn2C)N2CCCC2)c1,-7.584
CC(=O)c1c[nH]c(C(=O)NCCCOc2cccc(C)c2)c1,-7.027
C#CCNC(=O)Cc1ccc2c(c1)CCCC2,-6.8
CN(C)C(=O)Cn1nc2n(c1=O)CCNC2,-6.852
CCc1ccccc1-n1cc(C(O)NC)cc1O,-6.902
NC(=O)CSCCC(=O)NCCSC1CCCC1,-5.83
Cc1ccc(C(=O)N[C@H]2CCC(=O)NC2)cn1,-6.902
CNC(=O)C1CCCCN1C(=O)Cc1ccc2c(c1)OCCO2,-8.319
CC(C(=O)Nc1cccc(C#N)c1)N1CCC(C(N)=O)CC1,-7.644
Cc1c([C@H](C)NC(=O)C2CCCC2)cnn1C,-6.491
CCN(CC(=O)NC(C)(C)C)C(=O)c1cc2c(c(OC)c1)O[C@@H](C)C2,-7.459
Cc1ccc(Cl)cc1NC(O)c1cc(O)n(CC(F)(F)F)c1,-7.337
NC(=O)C1CCN(C(=O)C2COc3ccccc3O2)CC1,-8.396
C[C@@H](CNC(=O)c1ccc[nH]c1=O)N1CCOCC1,-7.272
COc1ccc(CN(CCO)C(=O)CCc2ccc(O)c(Cl)c2)c(OC)c1,-6.671
O=C(N[C@H](c1ccccc1)C1CCC1)N1CCCC2(C1)OCCO2,-8.092
CC(C)Cc1cc(C(=O)N[C@H]2CCc3nnc(C(C)C)n3C2)[nH]n1,-8.239
O=C(CCC1CCCC1)NCc1ccc2c(c1)OCCO2,-7.187
COc1ncnc2c1CN(C[C@H](O)COc1ccc(C)cc1)CC2,-7.389
COc1ccc(OC[C@@H](O)CN2CCc3ncnc(OC)c3C2)cc1,-7.153
Cc1cccc(C(=O)N2CCN(C(=O)c3ccc4c(c3)OCO4)CC2)c1C,-9.943
CC(=O)N1CCC(NC(=O)NCc2nc(C)cs2)CC1,-7.537
CCc1ncc(C(=O)N2CCC([C@H](O)c3ccccc3)CC2)s1,-8.023
Cc1[nH]ncc1CCCNC(=O)N1CCC(CC(N)=O)CC1,-7.809
COc1ccccc1CCNC(=O)N(C)[C@H]1CCS(=O)(=O)C1,-7.374
CN(C)C1CC(C(=O)N=c2cccc[nH]c2=O)CCN1,-8.06
CCOC(C)C(=O)NCc1c(C)cc(C)[nH]c1=O,-6.525
NC(=O)C1CCN(C(=O)NCC2(c3ccccc3)CCOCC2)C1,-8.174
NC(=O)C1(CNC(=O)C2CCCN(c3ncccn3)C2)CCOCC1,-8.416
CC(NC(=O)c1cccc(C(F)(F)F)c1)c1nnc2n1CCC2,-8.555
COc1cc(CCC(=O)NC2CCCCNC2=O)cc(OC)c1OC,-11.523
O=C(NCCCN1Cc2ccccc2C1)C1CCS(=O)(=O)C1,-7.558
CN(CCOc1ccccc1F)CC(=O)NC(=O)NC1CCCCC1,-7.434
CC(=O)NCCNC(=O)CN1CCC[C@H]1c1ccc2c(c1)OCCO2,-7.758
O[C@H]1CCCN(CCOc2ccccc2)C1,-5.831
CC(=O)NCCNC(=O)C1CCCN(C(=O)c2ccoc2)C1,-7.836
COc1ccc(CCN(C)CN2C(=O)c3ccccc3C2=O)cc1OC,-7.435
C[C@@H](CNC(O)c1ccc(=O)n(C)n1)c1ccccc1,-6.84
CCOc1ccccc1-n1c(C)cn2c3c(=O)n(CC)c(=O)n(C)c3nc12,-8.248
Cn1nc(C(O)NC[C@H]2CCN(C3CC3)C2)ccc1=O,-7.138
CCOc1ccccc1-n1c(C)cn2c3c(=O)n(CCOC)c(=O)n(C)c3nc12,-7.688
COc1cc(OC)cc(C(=O)NC[C@@H](c2cccs2)N2CCOCC2)c1,-6.825
CCn1c(=O)c2c(nc3n(CCN4CCOCC4)c(C)c(C)n23)n(C)c1=O,-8.311
CCOc1ccccc1-n1c(C)c(C)n2c3c(=O)n(CC)c(=O)n(C)c3nc12,-8.378
Cc1c(C)n2c3c(=O)n(CCCO)c(=O)n(C)c3nc2n1-c1ccccc1F,-8.363
COCCn1c(C)c(C)n2c3c(=O)n(C)c(=O)n(C)c3nc12,-7.203
CCC(CC)NC(=O)C1CNc2ccccc2O1,-6.819
Cc1cc2n(C[C@H](O)COc3cccc(Br)c3)c(C)cc(=O)n2n1,-7.945
CC(=O)c1c[nH]c(C(=O)NCc2ccc3c(c2)OCO3)c1,-7.845
CCN(CC)[C@@H](C)CNC(=O)Cn1cnc2c(cnn2C)c1=O,-7.325
COCCCn1c(C)cn2c3c(=O)n(CCCO)c(=O)n(C)c3nc12,-7.178
Cc1ccccc1Cn1c(=O)c2c(nc3n(CCCO)c(C)c(C)n23)n(C)c1=O,-8.737
Cc1cn2c3c(=O)n(Cc4ccc(Br)cc4)c(=O)n(C)c3nc2n1CCCO,-8.397
CCN(CC(=O)NC(C)C)C(=O)Cn1c(Cl)nc2c1c(=O)n(C)c(=O)n2C,-8.413
O=C(Cn1ncc(Cl)c(Cl)c1=O)NCc1ccc(F)cc1,-7.963
CCCn1c(C)c(C)n2c3c(=O)n(C(C)C(C)=O)c(=O)n(C)c3nc12,-7.856
Cc1ccc(C)c(Cn2c(=O)c3c(nc4n(CCO)c(C)cn34)n(C)c2=O)c1,-8.579
CCCOc1ccccc1-n1c(C)cn2c3c(=O)n(C)c(=O)n(C)c3nc12,-8.434
CCCn1c(=O)c2c(nc3n(-c4cccc(OC)c4)c(C)cn23)n(C)c1=O,-8.61
CCOCCn1c(C)c(C)n2c3c(=O)n(C)c(=O)n(C)c3nc12,-7.343
O=C(N[C@H]1CCS(=O)(=O)C1)c1cc(Br)c[nH]1,-6.416
COc1ccc(CN(C)C(=O)c2ccc3c(=O)n4c(nc3c2)CCC4)c(OC)c1OC,-8.874
Cc1cc(C)n(CC(=O)NC[C@@H](c2ccc(C)o2)N2CCOCC2)n1,-7.501
COCCn1c(C)c(C)n2c3c(=O)n(Cc4ccccc4)c(=O)n(C)c3nc12,-8.051
Cc1cc(C(=O)CN(C)CC(=O)NC(C)C)c(C)n1Cc1ccccc1,-6.987
CC(C)NC(=O)CN(C)C(C)C(=O)c1c(N)n(C)c(=O)n(C)c1=O,-7.431
O=C(Nc1ccccc1)N1CCC[C@H](N2CCNC2=O)C1,-8.344
CCCn1c(=O)[nH]c(=O)c2c(C(=O)NCC3CCN(C(C)C)C3)cc(C(C)C)nc21,-9.352
Cc1ccc([C@H](CNC(=O)Nc2cccnc2)N2CCOCC2)cc1,-7.946
CNC(=O)CN1CCC(NS(=O)(=O)c2ccccc2)CC1,-7.64
Cn1c(=O)c2cc(C(=O)NCCCC(N)=O)cnc2n(C)c1=O,-8.221
CC(NC(=O)NCC1CCCC1)C(=O)NC1CCCC1,-7.31
C[C@@H](CC(C)(C)c1ccccc1)NC(=O)CCn1c(O)ccc1O,-8.162
Cc1cc(C)c(CNC(=O)C2COCCO2)c(=O)[nH]1,-7.419
NC(=O)NC(=O)CN1CCCN(C(=O)c2c[nH]c3ccccc23)CC1,-11.575
CCn1cc(C(O)NCCc2cccc(F)c2)cc1O,-6.747
CCS(=O)(=O)NCCNC(O)c1cc(O)n(-c2cccc(C)c2C)c1,-8.136
CCOc1ccc(NC(=O)CNC(=O)C2CC=CCC2)cc1,-7.429
Cc1ccc(CNC(=O)NC[C@H]2CCCO2)n1C,-7.027
CONC(=O)CCc1c(C)nn(CC(C)C)c1C,-6.356
CSC(C)C(=O)NCc1c(C)cc(C)[nH]c1=O,-6.41
O=C(CCNc1ccccc1)N[C@H]1CCS(=O)(=O)C1,-7.225
CCN(CC(=O)NC(C)C)C(=O)C1Cc2ccccc2S1,-7.049
NC(=O)N1CCCC(C(=O)NCCc2cc(Cl)cc(Cl)c2)C1,-7.979
COc1cccc(CN(C)C(=O)c2ccc(Cl)cc2)c1OC,-7.206
CCN1CCC[C@H](CNC(=O)Cn2c(=O)n(C)c3ccccc32)C1,-7.853
CC1CCN([C@@H](C)CNC(=O)c2ccc3[nH]nnc3c2)CC1,-8.365
CN(C)Cc1ccc(CNC(=O)N2CCc3ccccc3C2)cc1,-7.849
CCCNC(=O)NC(=O)CN(Cc1ccc(Cl)c(Cl)c1)C1CC1,-7.033
CCc1nnsc1C(=O)N1CCN(c2nc(C)cc(OC)n2)CC1,-8.687
Cc1nc(C(=O)N2CCN(C[C@H](O)c3ccccc3)CC2)cs1,-8.291
Cc1csc(CNC(=O)C2CCCN2Cc2ccccc2)n1,-7.586
Cn1cncc1CCC(=O)N1CCO[C@H](c2ccc(Br)cc2)C1,-7.099
CC1CCN(C(=O)N[C@H]2CCCN(c3ncccn3)C2)CC1,-7.459
CCOCCNC(O)c1cc(O)n(Cc2ccc(OC)cc2)c1,-6.641
CNC(=O)NC(=O)CCN1CCCC[C@H]1c1cc2ccccc2[nH]1,-8.46
CCn1cc(NC(=O)C2CCN(C)C(=O)C2)ccc1=O,-7.322
CC(=O)c1c[nH]c(C(=O)NC[C@H](O)COc2cccc(C(F)(F)F)c2)c1,-7.661
CCOC[C@@H](O)CN1CCN(C(=O)c2cc(Cl)c[nH]2)CC1,-7.099
C[C@@H](CN1CCN(C)CC1)NC(=O)c1cc(Cl)c2c(c1)OCO2,-7.788
CN(C)C(=O)C1CCN(CCn2c(=O)oc3ccccc32)CC1,-8.468
COc1ccccc1C(C)(C)NCc1nnc(SC)s1,-6.826
CNC(=O)c1ccc(CNC(=O)NC[C@@H](C(C)C)N2CCOCC2)cc1,-7.83
Cc1nc(-c2c[nH]c(C(=O)N3CCN(CC(C)(C)O)CC3)c2)cs1,-7.871
CC(=O)N[C@H]1CCCN(C(=O)NCc2c(C)cc(C)[nH]c2=O)C1,-7.953
Cc1cc(C)n(C[C@@H](C)CNC(=O)N2CCC(C(N)=O)CC2)n1,-7.939
CC1CCN([C@@H](C)CNC(=O)Nc2ccc(NC(=O)C(C)C)cc2)CC1,-8.101
Cn1c(Cn2c(=O)cnc3cc(F)c(F)cc32)cc(=O)n(C)c1=O,-8.668
CCC(CC)[C@H](NC(=O)Cn1ccc(=O)n(C)c1=O)c1cccs1,-7.416
Cc1cc(C)n(C[C@@H](C)CNC(=O)C2CCN(C(N)=O)CC2)n1,-8.201
C[C@H]1CN(C2CCN(CCc3ccccc3)CC2)CCO1,-7.702
CC(=O)Nc1cccc(CNC(=O)NCCN=c2[nH]cc(Cl)cc2Cl)c1,-8.616
CNC(=O)C(C)=NC(=O)C1CCCOC1C,-6.663
Cc1cc(C)c(C(=O)CCCC(=O)N2CCn3c(nn(CC(=O)N(C)C)c3=O)C2)c(C)c1,-8.868
Cn1c(=O)c2c(ncn2CC(=O)Nc2ccccc2C(=O)NCc2ccco2)n(C)c1=O,-9.217
C[C@@H](CCc1cccn1C)NC(=O)N1CCOC2(CCCCCC2)C1,-11.843
Cc1ccc(NC(=O)CN2CCC[C@H](O)C2)cc1C,-7.272
CC(C)N(CC(N)=O)Cc1ncc(-c2ccc(F)cc2)o1,-6.846
CCN(CC)[C@H](CNC(=O)Nc1ccccc1C(C)(C)C)CC(C)C,-7.268
C[C@@H](CNC(=O)c1cncc(Br)c1)N1CCCC1,-6.707
O=c1[nH]cc(O)n1C[C@@H](c1cccc(Cl)c1)N1CCCC1,-7.284
CC(=O)NCCNC(=O)Nc1cccc(C)c1,-6.756
CCN(CC)CCC[C@H](C)NC(=O)C1CCN(c2ncccn2)CC1,-6.817
C[C@@H](CC(=O)NC1CCN(c2nccn2C)CC1)NC(=O)C1CCCC1,-8.003
Cn1c(=O)n(CCC(=O)NCc2cn3ccccc3n2)c2ccccc21,-9.323
CC(=O)N1CCN(CCNC(=O)c2cc(C3CC3)[nH]n2)CC1,-7.593
CNC(=O)c1cccc(NC(=O)CN2CCC[C@H](C(F)(F)F)C2)c1,-8.125
O=C(NCCc1ccccc1)c1cc2c([nH]c1=O)CCC2,-7.976
COc1ccc(C(=O)NC[C@H](C)N2CCCC2)cc1,-6.614
CN1CCN(CCNC(=O)Cn2cccn2)[C@H](c2ccccc2)C1,-7.435
CCn1cnnc1CNC(=O)N1CCC(CN2CCCC2)CC1,-7.744
Cn1nc(C(O)N2CCCC2c2nnc3ccccn23)ccc1=O,-8.532
CN(Cc1csc(Br)c1)C(=O)NC[C@H]1CCCO1,-6.041
CCCNC(=O)COc1c(C)cccc1C(=O)NCC,-6.337
CC(NC(=O)Nc1cccc(C#N)c1)C(=O)NC1CCCC1,-7.695
CCn1cc(C(O)N=c2cccc[nH]2)cc1O,-6.801
CCC(=O)N1CCC(c2n[nH]c(-c3ccccc3)n2)CC1,-7.925
