,Molecule,Score,admetlab_smiles
44,O=C(CNC(O)c1cc[nH]c(=NC2CCC2)c1)CN1CCc2ccccc2C1,-7.956,O=C(CNC(O)c1cc[nH]c(=NC2CCC2)c1)CN1CCc2ccccc2C1
45,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,-6.15,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12
46,CNCCN1CCC(OCc2ccccc2)CC1,-6.463,CNCCN1CCC(OCc2ccccc2)CC1
47,COc1cc(CNC(=O)CCCC/C=C\C(C)C)ccc1O,-6.441,COc1cc(CNC(=O)CCCC/C=C\C(C)C)ccc1O
48,Cc1cc(C)c(NC(=O)C2CC3CCC2C3)c(C)c1,-7.315,Cc1cc(C)c(NC(=O)C2CC3CCC2C3)c(C)c1
49,CC(C)C1C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](Cc2ccccc2)C(=O)N1C,-9.926,CC(C)C1C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](Cc2ccccc2)C(=O)N1C
50,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,-8.014,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2
51,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,-6.666,C[C@](N)(Cc1ccc(O)cc1)C(=O)O
52,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,-6.658,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1
53,CC(N)=O,-3.384,CC(N)=O
54,c1nc(CC2CCNCC2)c[nH]1,-5.909,c1nc(CC2CCNCC2)c[nH]1
55,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,-6.79,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O
56,COc1cc2c(=NC3CCN(C)CC3)[nH]c(N3CCCN(C)CC3)nc2cc1OCCOCCN(C)C,-11.106,COc1cc2c(=NC3CCN(C)CC3)[nH]c(N3CCCN(C)CC3)nc2cc1OCCOCCN(C)C
57,Cc1ccsc1C(=O)OCC(=O)N1CCOCC1,-6.724,Cc1ccsc1C(=O)OCC(=O)N1CCOCC1
58,CCCCCCCNC=O,-4.361,CCCCCCCNC=O
59,CNCCc1c[nH]cn1,-4.684,CNCCc1c[nH]cn1
60,CNC[C@@H](O)c1ccc(O)c(O)c1,-6.492,CNC[C@@H](O)c1ccc(O)c(O)c1
61,Cn1cnc(CCN)c1,-4.609,Cn1cnc(CCN)c1
62,Cc1[nH]cnc1CCN,-5.015,Cc1[nH]cnc1CCN
63,Cc1cccc(OCC(O)CNC(C)C)c1,-5.661,Cc1cccc(OCC(O)CNC(C)C)c1
64,Cc1ccc(S(=O)(=O)O)cc1,-6.043,Cc1ccc(S(=O)(=O)O)cc1
65,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,-6.238,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
66,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,-6.574,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O
67,C[N+](C)(C)C,-2.61,C[N+](C)(C)C
68,C=C(O[PH](=O)(=O)[O-])C(=O)O,-5.566,C=C(O[PH](=O)(=O)[O-])C(=O)O
69,CN(C)CCCSC(=N)N,-4.281,CN(C)CCCSC(=N)N
70,N=C(N)N1CCc2ccccc2C1,-6.547,N=C(N)N1CCc2ccccc2C1
71,O=C(O)C(Cl)(Cl)Cl,-4.387,O=C(O)C(Cl)(Cl)Cl
72,N=C(NCCCC(N)C(=O)O)N[N+](=O)[O-],-6.635,N=C(NCCCC(N)C(=O)O)N[N+](=O)[O-]
73,N[C@@]1(C(=O)O)CC[C@H]2C(C(=O)O)[C@H]21,-6.205,N[C@@]1(C(=O)O)CC[C@H]2C(C(=O)O)[C@H]21
74,O=C(NCc1ccc(Cl)cc1)NC1CCCCC1,-6.911,O=C(NCc1ccc(Cl)cc1)NC1CCCCC1
75,O=C(NC1CCCCC1)NC1CCCCC1,-6.266,O=C(NC1CCCCC1)NC1CCCCC1
76,Oc1cn2c3ccccc3n(Cc3ccccc3)c2n1,-7.895,Oc1cn2c3ccccc3n(Cc3ccccc3)c2n1
77,CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12,-7.59,CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12
78,CC(C)NCC(O)COc1ccccc1,-5.477,CC(C)NCC(O)COc1ccccc1
79,O=CNCc1ccccc1,-5.121,O=CNCc1ccccc1
80,CCCCOc1cc(CC2CNC(=O)N2)ccc1OC,-6.818,CCCCOc1cc(CC2CNC(=O)N2)ccc1OC
81,CC(=O)OC1CN2CCC1CC2,-5.356,CC(=O)OC1CN2CCC1CC2
82,C=C(C)CN1CCC(C(=O)NC)CC1,-5.649,C=C(C)CN1CCC(C(=O)NC)CC1
83,NC(=O)CSc1ccc(F)cc1,-5.556,NC(=O)CSc1ccc(F)cc1
84,N=C1NCCS1,-4.221,N=C1NCCS1
85,CC(C)CNC(=O)C1CC1C,-5.059,CC(C)CNC(=O)C1CC1C
86,CNC(=O)C1Cc2ccccc2O1,-6.528,CNC(=O)C1Cc2ccccc2O1
87,NC(=O)c1cnns1,-4.683,NC(=O)c1cnns1
88,NCCc1ccc2c[nH]nc2c1,-6.025,NCCc1ccc2c[nH]nc2c1
89,CCc1cc(C(=O)NC2CCCC2)[nH]n1,-6.198,CCc1cc(C(=O)NC2CCCC2)[nH]n1
90,CC(=O)NCCc1cc(Cl)cc(Cl)c1,-6.027,CC(=O)NCCc1cc(Cl)cc(Cl)c1
91,CCNC(=O)NC1COc2c(cccc2OC)C1,-6.676,CCNC(=O)NC1COc2c(cccc2OC)C1
92,CC(=O)NCCC1=CCCCC1,-5.496,CC(=O)NCCC1=CCCCC1
93,CC1NC(=O)NC1CCCCCC(=O)O,-6.236,CC1NC(=O)NC1CCCCCC(=O)O
94,CC(=O)NC1CC1c1ccccc1,-5.817,CC(=O)NC1CC1c1ccccc1
95,CC(C)(O)CNC(=O)c1ccccc1Cl,-6.122,CC(C)(O)CNC(=O)c1ccccc1Cl
96,CCN(CC)C(=O)NC1CCCOc2ccccc21,-11.713,CCN(CC)C(=O)NC1CCCOc2ccccc21
97,CC(NC(=O)c1ccncc1)C1CC1,-5.589,CC(NC(=O)c1ccncc1)C1CC1
98,CC(O)(CN)c1ccccc1,-5.921,CC(O)(CN)c1ccccc1
99,CNC(=O)C1CCCCC1N,-5.396,CNC(=O)C1CCCCC1N
100,CC(=O)C(O)NC1CC1,-4.775,CC(=O)C(O)NC1CC1
101,Cc1cc(=O)cc(O)o1,-5.075,Cc1cc(=O)cc(O)o1
102,CSCC(=O)NC(=O)NC1CCCC1,-5.564,CSCC(=O)NC(=O)NC1CCCC1
103,CC(=O)Nc1cccc(NC(=O)C2CC2)c1,-6.428,CC(=O)Nc1cccc(NC(=O)C2CC2)c1
104,Cc1ccc(C(=O)NC2CCCC2)cn1,-6.293,Cc1ccc(C(=O)NC2CCCC2)cn1
105,Cc1nc(CN2CCNCC2)cs1,-5.8,Cc1nc(CN2CCNCC2)cs1
106,O=C1NCCN1C1CCCNC1,-6.077,O=C1NCCN1C1CCCNC1
107,N[C@@]12CCCC[C@@H]1NC(=O)C2,-5.777,N[C@@]12CCCC[C@@H]1NC(=O)C2
108,CCCCCC(O)CC(=O)Nc1ccoc1O,-6.322,CCCCCC(O)CC(=O)Nc1ccoc1O
109,CN(CC(N)=O)C1CCCC1,-5.15,CN(CC(N)=O)C1CCCC1
110,O=C1CNC2CCCCC2N1,-5.78,O=C1CNC2CCCCC2N1
111,NCc1cc(=O)[nH]c(C2CC2)n1,-6.518,NCc1cc(=O)[nH]c(C2CC2)n1
112,CNC(=O)C1(C)CCCCC1,-5.66,CNC(=O)C1(C)CCCCC1
113,CC(C)(C)c1ncc2c(n1)CC1CCC2N1,-6.839,CC(C)(C)c1ncc2c(n1)CC1CCC2N1
114,NC(=O)C1(O)CCCCC1,-5.592,NC(=O)C1(O)CCCCC1
115,CC1NC(=O)CCC1N,-5.343,CC1NC(=O)CCC1N
116,CCCCCCCCCCCCO[PH](=O)(=O)O,-5.159,CCCCCCCCCCCCO[PH](=O)(=O)O
117,COc1ccccc1CN1CCNCC1,-5.874,COc1ccccc1CN1CCNCC1
118,C[PH](=O)(=O)CCCN,-4.438,C[PH](=O)(=O)CCCN
119,COCc1nc(=N)cc[nH]1,-5.254,COCc1nc(=N)cc[nH]1
120,NCCNCCNCCNCCN,-5.014,NCCNCCNCCNCCN
121,CCn1c(C)cc(C(=O)NC(C)C)c1C,-5.981,CCn1c(C)cc(C(=O)NC(C)C)c1C
122,NC(=O)c1ccc2c(c1)OCO2,-6.262,NC(=O)c1ccc2c(c1)OCO2
123,CCOC(=O)C(O)CCc1ccccc1,-5.892,CCOC(=O)C(O)CCc1ccccc1
124,CC(=O)NC1CCSc2ccccc21,-6.349,CC(=O)NC1CCSc2ccccc21
125,O=C(O)CN1CCOCC1,-5.098,O=C(O)CN1CCOCC1
126,NC(=O)NCc1ccco1,-5.628,NC(=O)NCc1ccco1
127,CC(=O)C(O)NCc1ccccn1,-5.803,CC(=O)C(O)NCc1ccccn1
128,CO[C@H]1CNC(C(N)=O)C1,-5.348,CO[C@H]1CNC(C(N)=O)C1
129,c1ccc(NC2CCNC2)cc1,-5.467,c1ccc(NC2CCNC2)cc1
130,CC(C)NC[C@H](O)COc1ccc(O)cc1,-5.852,CC(C)NC[C@H](O)COc1ccc(O)cc1
131,CC1CCc2c(O)oc(O)c2C1,-6.361,CC1CCc2c(O)oc(O)c2C1
132,NCCCC(O)([PH](=O)(=O)[O-])[PH](=O)(=O)O,-5.941,NCCCC(O)([PH](=O)(=O)[O-])[PH](=O)(=O)O
133,CCNC(=O)Cc1coc2cc(C)ccc12,-6.7,CCNC(=O)Cc1coc2cc(C)ccc12
134,O=C(O)CNC(=O)C(=O)O,-5.628,O=C(O)CNC(=O)C(=O)O
135,Cn1ncc(N)cc1=O,-4.875,Cn1ncc(N)cc1=O
136,NCC(=O)NCc1ccco1,-5.299,NCC(=O)NCc1ccco1
137,NCCNC(=O)Nc1ccccc1,-5.747,NCCNC(=O)Nc1ccccc1
138,CNC(O)c1cc2ccccc2[nH]1,-6.147,CNC(O)c1cc2ccccc2[nH]1
139,Nc1cccc(C(=O)NC2CC2)c1,-6.009,Nc1cccc(C(=O)NC2CC2)c1
140,CC(C)CC(=O)NC1CCCCC1,-5.537,CC(C)CC(=O)NC1CCCCC1
141,CCC(C)(C)NC(=O)C1CC1,-5.071,CCC(C)(C)NC(=O)C1CC1
142,NC(=O)c1cc(Cl)ccc1O,-6.123,NC(=O)c1cc(Cl)ccc1O
143,CNC(=O)NC(=O)C(C)N1CCCCC1,-6.129,CNC(=O)NC(=O)C(C)N1CCCCC1
144,CCNC(=O)c1ccccc1O,-5.909,CCNC(=O)c1ccccc1O
145,Cc1nc2c([nH]1)CC(N)CC2,-5.855,Cc1nc2c([nH]1)CC(N)CC2
146,N=C(N)SCCc1ccc(CCSC(=N)N)cc1,-6.661,N=C(N)SCCc1ccc(CCSC(=N)N)cc1
147,O=C(O)CCc1ccccc1,-5.624,O=C(O)CCc1ccccc1
148,O=C1NCc2ccccc21,-5.702,O=C1NCc2ccccc21
149,NC(=O)C1CCNCC1,-5.146,NC(=O)C1CCNCC1
150,O=c1cc2c(n[nH]1)CCCC2,-6.313,O=c1cc2c(n[nH]1)CCCC2
151,CNC1Cc2ccccc2C1,-5.831,CNC1Cc2ccccc2C1
152,OC1CCCCC1N1CCC(c2ccccc2)CC1,-7.655,OC1CCCCC1N1CCC(c2ccccc2)CC1
153,Oc1[nH]c(O)c2c1CCCC2,-5.873,Oc1[nH]c(O)c2c1CCCC2
154,FC(F)(F)c1ccccc1,-5.593,FC(F)(F)c1ccccc1
155,CC(=O)Nc1cccc(O)c1,-5.862,CC(=O)Nc1cccc(O)c1
156,OCCNc1ccccc1,-5.068,OCCNc1ccccc1
157,CC(=O)C(C)=O,-4.497,CC(=O)C(C)=O
158,CNC(=O)c1ccc(OC)cc1,-5.819,CNC(=O)c1ccc(OC)cc1
159,CC(=O)Nc1ccccc1,-5.21,CC(=O)Nc1ccccc1
160,NC(=O)CNCCC(c1ccccc1)c1ccccc1,-6.795,NC(=O)CNCCC(c1ccccc1)c1ccccc1
161,NC(Cc1cc(O)c(O)cc1O)C(=O)O,-6.886,NC(Cc1cc(O)c(O)cc1O)C(=O)O
162,CN(C)Cc1ncccc1O,-5.058,CN(C)Cc1ncccc1O
163,CCCCc1cc(C(=O)O)[nH]n1,-5.979,CCCCc1cc(C(=O)O)[nH]n1
164,COc1cc2c(cc1OC)CNCC2,-6.392,COc1cc2c(cc1OC)CNCC2
165,CCCN1CCC2(CC1)NCCc1[nH]cnc12,-6.655,CCCN1CCC2(CC1)NCCc1[nH]cnc12
166,N[C@H](CC(=O)O)c1ccccc1,-5.579,N[C@H](CC(=O)O)c1ccccc1
167,NCCC(=O)N=c1cccc[nH]1,-5.59,NCCC(=O)N=c1cccc[nH]1
168,CCc1ccccc1NC(=O)C1CC1,-6.221,CCc1ccccc1NC(=O)C1CC1
169,NC1CCCc2[nH]c(=O)ccc21,-6.503,NC1CCCc2[nH]c(=O)ccc21
170,Cn1nc2c(cc1=O)CNCC2,-5.966,Cn1nc2c(cc1=O)CNCC2
171,c1c[nH]c(C2CNC2)n1,-4.896,c1c[nH]c(C2CNC2)n1
172,NCC1CNCc2ccccc21,-6.154,NCC1CNCc2ccccc21
173,NCCC1=CCOCC1,-4.95,NCCC1=CCOCC1
174,NC(=O)C(O)Cc1ccccc1,-5.855,NC(=O)C(O)Cc1ccccc1
175,NC(=O)c1ccsc1N,-4.962,NC(=O)c1ccsc1N
176,Cc1ccc(Cn2c(CN(C)Cc3ccccc3)nc3c2c(=O)n(C)c(=O)n3C)cc1,-8.231,Cc1ccc(Cn2c(CN(C)Cc3ccccc3)nc3c2c(=O)n(C)c(=O)n3C)cc1
177,CCNC(=O)NCc1ncoc1C,-5.784,CCNC(=O)NCc1ncoc1C
178,Cn1cc(N)c(=O)c(Br)c1,-5.062,Cn1cc(N)c(=O)c(Br)c1
179,NCc1ccc2c(c1)CCC2,-5.772,NCc1ccc2c(c1)CCC2
180,CCn1ccnc1C(C)N,-5.01,CCn1ccnc1C(C)N
181,CNC(=O)Cn1cnc2ccccc21,-6.28,CNC(=O)Cn1cnc2ccccc21
182,CC(NC(=O)NC1CC1)c1cccc(F)c1,-6.623,CC(NC(=O)NC1CC1)c1cccc(F)c1
183,CNCCc1ccccc1O,-5.519,CNCCc1ccccc1O
184,CCC1(c2ccc(C)cc2)CC(=O)NC1=O,-6.899,CCC1(c2ccc(C)cc2)CC(=O)NC1=O
185,NCCC(=O)N1CCCC1,-5.101,NCCC(=O)N1CCCC1
186,NC(=O)C1CCc2ccccc21,-6.432,NC(=O)C1CCc2ccccc21
187,CCCS(=O)(=O)Nc1cccc(O)c1,-5.705,CCCS(=O)(=O)Nc1cccc(O)c1
188,NCCc1cncc(O)c1,-5.27,NCCc1cncc(O)c1
189,Cc1nc(C(=O)NCC(C)(C)O)cs1,-5.989,Cc1nc(C(=O)NCC(C)(C)O)cs1
190,CCCC1(C)NC(=O)NC1=O,-5.713,CCCC1(C)NC(=O)NC1=O
191,CNC(=O)CCc1ccccc1,-5.653,CNC(=O)CCc1ccccc1
192,CN(C)C(=O)c1cccc(NC(=O)C2CC2)c1,-6.448,CN(C)C(=O)c1cccc(NC(=O)C2CC2)c1
193,NC(CCO)c1ccc(F)cc1,-5.726,NC(CCO)c1ccc(F)cc1
194,C1CC(NC2CNC2)CCO1,-5.134,C1CC(NC2CNC2)CCO1
195,Cc1cccc(NC(=O)CO)c1,-5.855,Cc1cccc(NC(=O)CO)c1
196,CCOc1ncnc2c1CNCC2,-5.97,CCOc1ncnc2c1CNCC2
197,CNC(=O)CCn1c(O)c2c(c1O)CCCC2,-6.791,CNC(=O)CCn1c(O)c2c(c1O)CCCC2
198,NCC(=O)NC1CCOc2ccccc21,-6.492,NCC(=O)NC1CCOc2ccccc21
199,OC1(C(F)F)CCCCC1,-5.224,OC1(C(F)F)CCCCC1
200,NC(=O)C1CNC[C@H]1c1ccccc1,-6.075,NC(=O)C1CNC[C@H]1c1ccccc1
201,Cc1n[nH]c(C2CCCCN2)n1,-5.697,Cc1n[nH]c(C2CCCCN2)n1
202,CNC(=O)Cc1coc2cc(OC)ccc12,-7.219,CNC(=O)Cc1coc2cc(OC)ccc12
203,Cc1nc(C(C)(C)N)no1,-5.31,Cc1nc(C(C)(C)N)no1
204,O=C1CCC(c2ccccc2)N1,-5.892,O=C1CCC(c2ccccc2)N1
205,CC(N)(CO)C1CCCCC1,-5.54,CC(N)(CO)C1CCCCC1
206,NC(=O)CC1CCCC(=O)N1,-5.82,NC(=O)CC1CCCC(=O)N1
207,CNC(=O)C1CCNC1,-4.846,CNC(=O)C1CCNC1
208,c1[nH]nc2c1CCCC2,-5.38,c1[nH]nc2c1CCCC2
209,COc1cccc(NC(C)C)c1,-5.293,COc1cccc(NC(C)C)c1
210,CC(=O)NC(C)C(=O)Nc1ccc(C)cc1,-6.51,CC(=O)NC(C)C(=O)Nc1ccc(C)cc1
211,O=C1CCNC2CCCN12,-5.586,O=C1CCNC2CCCN12
212,NC(=O)C1CCOCC1,-5.252,NC(=O)C1CCOCC1
213,OC1CCCc2c[nH]nc21,-5.566,OC1CCCc2c[nH]nc21
214,CCN(C(=O)CN)c1ccccc1,-5.668,CCN(C(=O)CN)c1ccccc1
215,Cc1ccc(C(=O)NCc2cccs2)cc1,-6.273,Cc1ccc(C(=O)NCc2cccs2)cc1
216,CCNC(=O)c1ccccc1Br,-5.664,CCNC(=O)c1ccccc1Br
217,CC(O)CNCc1ccc2c(c1)OCO2,-6.059,CC(O)CNCc1ccc2c(c1)OCO2
218,CC(C)(C)C1CCCC(=O)N1,-5.747,CC(C)(C)C1CCCC(=O)N1
219,CC(C)NC(=O)CN1CCCCCC1=O,-10.089,CC(C)NC(=O)CN1CCCCCC1=O
220,CN1C(=O)CCC(C(N)=O)C1c1ccccc1,-6.838,CN1C(=O)CCC(C(N)=O)C1c1ccccc1
221,CCNC(=O)C1COc2ccccc2O1,-6.61,CCNC(=O)C1COc2ccccc2O1
222,CC(C)N1C(=O)NC2(CCNC2)C1=O,-6.149,CC(C)N1C(=O)NC2(CCNC2)C1=O
223,COc1ccc(C(=O)NC2CCCC2)cc1,-6.446,COc1ccc(C(=O)NC2CCCC2)cc1
224,CC(=O)NCc1ncc[nH]1,-5.19,CC(=O)NCc1ncc[nH]1
225,CC1NC(C)C(C)NC1=O,-5.617,CC1NC(C)C(C)NC1=O
226,Cc1cc(=NC(=O)NCC(C)O)n(C)[nH]1,-6.193,Cc1cc(=NC(=O)NCC(C)O)n(C)[nH]1
227,Cn1c(O)c2c(c1O)CNC2,-5.667,Cn1c(O)c2c(c1O)CNC2
228,NCCCc1ncc[nH]1,-4.709,NCCCc1ncc[nH]1
229,COc1cccc(NC2CCNCC2)c1,-6.136,COc1cccc(NC2CCNCC2)c1
230,c1ccc(OC2CNC2)cc1,-5.278,c1ccc(OC2CNC2)cc1
231,CNC(=O)C(N)Cc1c[nH]cn1,-5.715,CNC(=O)C(N)Cc1c[nH]cn1
232,NCC1CCc2cccnc21,-5.577,NCC1CCc2cccnc21
233,CC(CN)(CO)c1ccccc1,-5.904,CC(CN)(CO)c1ccccc1
234,Oc1ccc(C2CNCCN2)cc1,-6.16,Oc1ccc(C2CNCCN2)cc1
235,CN1CCCC(C)(CN)C1,-5.105,CN1CCCC(C)(CN)C1
236,C[C@H](O)CNC(=O)c1ccc(O)cc1,-6.128,C[C@H](O)CNC(=O)c1ccc(O)cc1
237,COc1ccc(CN)cc1NC(C)=O,-6.109,COc1ccc(CN)cc1NC(C)=O
238,CCOC1CC(N)(CO)C1(C)C,-5.28,CCOC1CC(N)(CO)C1(C)C
239,NC(=O)C1(c2ccccc2)CC1,-5.968,NC(=O)C1(c2ccccc2)CC1
240,CC(Oc1ccc(Cl)cc1)C(N)=O,-5.753,CC(Oc1ccc(Cl)cc1)C(N)=O
241,CC(C)NC(=O)c1cc[nH]n1,-5.201,CC(C)NC(=O)c1cc[nH]n1
242,NCCN1CCCCC1,-4.639,NCCN1CCCCC1
243,COCC(=O)Nc1cccc(NC(C)=O)c1,-6.293,COCC(=O)Nc1cccc(NC(C)=O)c1
244,CC(C)(NC(O)c1c[nH]c(O)c1)c1ccccc1,-7.09,CC(C)(NC(O)c1c[nH]c(O)c1)c1ccccc1
245,COc1ccc(Br)cc1O,-5.136,COc1ccc(Br)cc1O
246,Cn1ccnc1C1OCC[C@H]1N,-5.598,Cn1ccnc1C1OCC[C@H]1N
247,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,-7.078,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1
248,CNC(=O)NC1CNC1,-4.797,CNC(=O)NC1CNC1
249,NCC(=O)Nc1ccccc1,-5.376,NCC(=O)Nc1ccccc1
250,O=C(NCC(F)(F)F)c1ccc(O)cc1,-6.235,O=C(NCC(F)(F)F)c1ccc(O)cc1
251,CC(=O)NCc1ccccc1,-5.602,CC(=O)NCc1ccccc1
252,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O,-7.82,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O
253,Cc1cscc1C(=O)N1CCCNCC1,-10.769,Cc1cscc1C(=O)N1CCCNCC1
254,NC(=O)NCc1ccccc1F,-5.89,NC(=O)NCc1ccccc1F
255,O=C(NCC1CCCO1)NC1CCCC1,-5.947,O=C(NCC1CCCO1)NC1CCCC1
256,N=c1ccc(C2CC2)n[nH]1,-5.953,N=c1ccc(C2CC2)n[nH]1
257,CC1NCCc2cc(O)ccc21,-6.515,CC1NCCc2cc(O)ccc21
258,CN(Cc1ccccc1)C(N)=O,-5.503,CN(Cc1ccccc1)C(N)=O
259,CNC(=O)CNC(=O)c1cccc(F)c1,-6.43,CNC(=O)CNC(=O)c1cccc(F)c1
260,CC(=O)Nc1cccc(NC(=O)NC(C)C)c1,-6.786,CC(=O)Nc1cccc(NC(=O)NC(C)C)c1
261,Cc1ccccc1C1CNC(=O)C1,-6.354,Cc1ccccc1C1CNC(=O)C1
262,NC(=O)C1CSCN1,-4.756,NC(=O)C1CSCN1
263,N[C@H](CO)Cc1ccccc1,-5.683,N[C@H](CO)Cc1ccccc1
264,CNC(=O)c1cccc(CCN)c1,-6.225,CNC(=O)c1cccc(CCN)c1
265,Cc1ccc(C)c(C(=O)NC(C)C)c1,-6.16,Cc1ccc(C)c(C(=O)NC(C)C)c1
266,N[C@@H]1CCOC1c1cc[nH]n1,-5.683,N[C@@H]1CCOC1c1cc[nH]n1
267,CNC(=O)CNC(=O)c1cc(C)ccc1O,-6.645,CNC(=O)CNC(=O)c1cc(C)ccc1O
268,Cc1ccccc1NCC(=O)NC(N)=O,-6.546,Cc1ccccc1NCC(=O)NC(N)=O
269,CCc1c(C(=O)NC)[nH]c(C)c1C(C)=O,-6.281,CCc1c(C(=O)NC)[nH]c(C)c1C(C)=O
270,CC(C)CNC(=O)NC1CC1,-4.88,CC(C)CNC(=O)NC1CC1
271,NC(=O)NC1CCCOc2c(F)cccc21,-11.797,NC(=O)NC1CCCOc2c(F)cccc21
272,CC(Cc1ccc(Br)cc1)C(N)=O,-5.661,CC(Cc1ccc(Br)cc1)C(N)=O
273,O=C(Nc1ccccc1)NC1CCCCC1O,-6.782,O=C(Nc1ccccc1)NC1CCCCC1O
274,CN1C[C@@H]2CN(C(N)=O)C[C@]2(C)C1,-5.925,CN1C[C@@H]2CN(C(N)=O)C[C@]2(C)C1
275,O=C(NC1CCSC1)c1cccc(F)c1,-6.235,O=C(NC1CCSC1)c1cccc(F)c1
276,CCC(=O)NC1CCc2ccccc21,-6.267,CCC(=O)NC1CCc2ccccc21
277,CCNC(=O)Nc1cccc(C)c1,-5.883,CCNC(=O)Nc1cccc(C)c1
278,CNC(=O)CSc1ccccn1,-5.247,CNC(=O)CSc1ccccn1
279,Cc1cc(C(=O)N2CCNC(=O)C2)nn1C(C)(C)C,-6.901,Cc1cc(C(=O)N2CCNC(=O)C2)nn1C(C)(C)C
280,CC1(C)CC(NC(=O)C(=O)Nc2ccc(Cl)cc2)CC(C)(C)N1,-8.046,CC1(C)CC(NC(=O)C(=O)Nc2ccc(Cl)cc2)CC(C)(C)N1
281,Cc1ccccc1C(=O)NC1CCCCNC1=O,-11.512,Cc1ccccc1C(=O)NC1CCCCNC1=O
282,Cc1ncc(CO)cn1,-4.864,Cc1ncc(CO)cn1
283,O=S1(=O)CCCCN1,-4.818,O=S1(=O)CCCCN1
284,CCOc1cc(C)[nH]n1,-4.922,CCOc1cc(C)[nH]n1
285,CCCNC(=O)c1sccc1C,-5.254,CCCNC(=O)c1sccc1C
286,O=C1NCC2(CCNCC2)O1,-5.836,O=C1NCC2(CCNCC2)O1
287,Cc1cc(=O)c(O)co1,-5.048,Cc1cc(=O)c(O)co1
288,CN(C(=O)CO)C1CC1,-5.138,CN(C(=O)CO)C1CC1
289,Cc1cccc(CO)n1,-5.092,Cc1cccc(CO)n1
290,CC(N)CC(=O)Nc1ccccc1,-5.773,CC(N)CC(=O)Nc1ccccc1
291,O=S1(=O)C[C@@H]2CNC[C@@H]2C1,-5.409,O=S1(=O)C[C@@H]2CNC[C@@H]2C1
292,CNCc1ccc(C(=O)NC)o1,-5.694,CNCc1ccc(C(=O)NC)o1
293,O[C@@H]1CNC[C@@H]1Oc1ccccc1,-6.21,O[C@@H]1CNC[C@@H]1Oc1ccccc1
294,O=C1NC(=O)C2(CCOc3ccccc32)N1,-7.886,O=C1NC(=O)C2(CCOc3ccccc32)N1
295,Cc1nn(C)c(C)c1N,-4.855,Cc1nn(C)c(C)c1N
296,CC(=O)c1ccc(O)c(C)c1,-5.933,CC(=O)c1ccc(O)c(C)c1
297,CC(=O)C(O)NC1CCSC1,-5.255,CC(=O)C(O)NC1CCSC1
298,CNC(=O)N1CCC2(C)C(C1)C2(F)F,-6.414,CNC(=O)N1CCC2(C)C(C1)C2(F)F
299,CCN(Cc1ccccc1N)C(C)=O,-5.709,CCN(Cc1ccccc1N)C(C)=O
300,Cc1ccc(C(C)CC(=O)O)cc1,-6.114,Cc1ccc(C(C)CC(=O)O)cc1
301,O=C(c1ccc(F)cc1)N1CCCC1,-6.247,O=C(c1ccc(F)cc1)N1CCCC1
302,O=C(NCc1cccs1)NC1CCCC1,-6.044,O=C(NCc1cccs1)NC1CCCC1
303,CCN(C)C(=O)NC1CCN(C(C)=O)C1,-5.664,CCN(C)C(=O)NC1CCN(C(C)=O)C1
304,CCOC(=O)NCc1ccccc1,-5.686,CCOC(=O)NCc1ccccc1
305,FC1CCN(C2CNC2)C1,-5.061,FC1CCN(C2CNC2)C1
306,CSC1CNCC1N(C)C,-4.557,CSC1CNCC1N(C)C
307,CN(C)C1CCNC1=O,-4.597,CN(C)C1CCNC1=O
308,CCC1CNCC(CC)O1,-5.023,CCC1CNCC(CC)O1
309,CNC1CCOCC1OC,-4.9,CNC1CCOCC1OC
310,Cn1nccc1N1CCCC(N)C1=O,-6.448,Cn1nccc1N1CCCC(N)C1=O
